,playerID,yearID,stint,G,AB,R,H,Doubles,Triples,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,OBP,SLG,SalYear,teamID,lgID,salary,lnSal,debutyr,Exp,Arb,Free,POS,Catch,Infld
868,bredebr01,1997,1,61,190,25,52,11,1,3,21.0,7.0,2.0,21,38.0,0.0,1.0,1.0,1.0,1.0,214.0,0.3474178403755869,0.3894736842105263,1998,ARI,NL,190000,12.154779351142624,1996,1,0,0,OF,0,0
869,brignre01,2010,1,113,301,39,77,13,1,8,45.0,3.0,3.0,20,77.0,3.0,3.0,0.0,2.0,6.0,326.0,0.3067484662576687,0.3853820598006645,2011,TBA,AL,425400,12.960785181748275,2008,2,0,0,2B,0,1
870,brignre01,2011,1,92,249,18,48,4,0,1,15.0,3.0,1.0,10,63.0,1.0,1.0,4.0,0.0,2.0,264.0,0.22692307692307692,0.22088353413654618,2012,TBA,AL,490600,13.103384410806527,2008,3,1,0,SS,0,1
871,brognri01,1994,1,39,131,16,46,11,2,7,20.0,1.0,0.0,6,29.0,0.0,0.0,1.0,0.0,2.0,138.0,0.3795620437956204,0.6259541984732825,1995,NYN,NL,125000,11.736069016284437,1992,2,0,0,1B,0,0
872,brognri01,1995,1,134,495,72,143,27,2,22,76.0,0.0,0.0,39,111.0,7.0,2.0,2.0,2.0,10.0,540.0,0.3420074349442379,0.48484848484848486,1996,NYN,NL,325000,12.691580461311874,1992,3,1,0,1B,0,0
873,brognri01,1996,1,55,188,18,48,10,1,7,30.0,0.0,0.0,19,50.0,1.0,0.0,0.0,4.0,4.0,211.0,0.3175355450236967,0.4308510638297872,1997,PHI,NL,450000,13.017002861746503,1992,4,1,0,1B,0,0
874,brognri01,1997,1,148,543,68,137,36,1,20,81.0,12.0,3.0,33,116.0,4.0,0.0,0.0,4.0,12.0,580.0,0.29310344827586204,0.43278084714548803,1998,PHI,NL,1725000,14.360737608447597,1992,5,1,0,1B,0,0
875,brognri01,1998,1,153,565,77,150,36,3,20,104.0,7.0,7.0,49,125.0,8.0,0.0,0.0,10.0,12.0,624.0,0.3189102564102564,0.44601769911504424,1999,PHI,NL,3200000,14.978661367769956,1992,6,1,0,1B,0,0
876,brognri01,1999,1,157,619,90,172,29,4,24,102.0,8.0,5.0,54,132.0,7.0,2.0,0.0,4.0,18.0,679.0,0.33578792341678937,0.45395799676898224,2000,PHI,NL,4200000,15.250595083253597,1992,7,0,1,1B,0,0
877,brognri01,2000,3,81,185,20,43,17,0,2,21.0,1.0,0.0,10,41.0,1.0,2.0,1.0,1.0,5.0,199.0,0.2777777777777778,0.3567567567567568,2001,ATL,NL,1500000,14.22097566607244,1992,8,0,1,1B,0,0
878,brookhu01,1993,1,75,168,14,48,12,0,1,24.0,0.0,1.0,11,27.0,1.0,1.0,0.0,1.0,5.0,181.0,0.3314917127071823,0.375,1994,KCA,AL,350000,12.765688433465597,1980,13,0,1,OF,0,0
879,brosisc01,1993,1,70,213,26,53,10,1,6,25.0,6.0,0.0,14,37.0,0.0,1.0,3.0,2.0,6.0,233.0,0.2956521739130435,0.38967136150234744,1994,OAK,AL,165000,12.013700752882718,1991,2,0,0,OF,0,0
880,brosisc01,1994,1,96,324,31,77,14,1,14,49.0,2.0,6.0,24,57.0,0.0,2.0,4.0,6.0,7.0,360.0,0.2893258426966292,0.4166666666666667,1995,OAK,AL,235000,12.367340793126296,1991,3,1,0,3B,0,1
881,brosisc01,1995,1,123,389,69,102,19,2,17,46.0,4.0,2.0,41,67.0,0.0,8.0,1.0,4.0,5.0,443.0,0.3416289592760181,0.4524421593830334,1996,OAK,AL,970000,13.785051350479566,1991,4,1,0,3B,0,1
882,brosisc01,1996,1,114,428,73,130,25,0,22,71.0,7.0,2.0,59,85.0,4.0,7.0,1.0,5.0,11.0,500.0,0.3927855711422846,0.5163551401869159,1997,OAK,AL,2550000,14.75160391713461,1991,5,1,0,3B,0,1
883,brosisc01,1997,1,129,479,59,97,20,1,11,41.0,9.0,4.0,34,102.0,1.0,4.0,5.0,4.0,9.0,526.0,0.2591170825335892,0.3173277661795407,1998,NYA,AL,2650000,14.790070197962406,1991,6,1,0,3B,0,1
884,brosisc01,1998,1,152,530,86,159,34,0,19,98.0,11.0,8.0,52,97.0,1.0,10.0,8.0,3.0,4.0,603.0,0.37142857142857144,0.4716981132075472,1999,NYA,AL,5250000,15.473738634567807,1991,7,0,1,3B,0,1
885,brosisc01,1999,1,133,473,64,117,26,1,17,71.0,9.0,3.0,39,74.0,2.0,6.0,2.0,9.0,13.0,529.0,0.30740037950664134,0.4143763213530655,2000,NYA,AL,5250000,15.473738634567807,1991,8,0,1,3B,0,1
886,brosisc01,2000,1,135,470,57,108,20,0,16,64.0,0.0,3.0,45,73.0,1.0,2.0,0.0,2.0,17.0,519.0,0.29865125240847784,0.37446808510638296,2001,NYA,AL,5250000,15.473738634567807,1991,9,0,1,3B,0,1
887,brousbe01,2003,1,116,386,53,96,21,3,16,55.0,5.0,2.0,32,75.0,2.0,5.0,3.0,3.0,6.0,429.0,0.31220657276995306,0.4430051813471503,2004,CLE,AL,324100,12.68880738912964,2002,1,0,0,1B,0,0
888,brousbe01,2004,1,139,418,57,115,28,5,17,82.0,4.0,2.0,52,95.0,3.0,12.0,1.0,2.0,7.0,485.0,0.36983471074380164,0.4880382775119617,2005,CLE,AL,365000,12.80765263256463,2002,2,0,0,1B,0,0
889,brousbe01,2005,1,142,466,59,119,30,5,19,68.0,2.0,2.0,32,98.0,5.0,4.0,0.0,3.0,4.0,505.0,0.3069306930693069,0.463519313304721,2006,CLE,AL,2487500,14.726788748014885,2002,3,1,0,1B,0,0
890,brousbe01,2006,3,144,432,61,125,21,0,21,63.0,2.0,1.0,26,103.0,3.0,3.0,0.0,4.0,8.0,465.0,0.3311827956989247,0.4837962962962963,2007,SEA,AL,3550000,15.082458161451598,2002,4,1,0,1B,0,0
891,brousbe01,2007,1,99,240,27,66,10,0,7,29.0,2.0,0.0,17,50.0,2.0,4.0,0.0,3.0,7.0,264.0,0.32954545454545453,0.4041666666666667,2008,TEX,AL,3850000,15.163583706263967,2002,5,1,0,1B,0,0
892,brownad01,1997,1,48,147,17,28,6,0,1,10.0,8.0,4.0,13,18.0,0.0,4.0,2.0,1.0,3.0,167.0,0.2727272727272727,0.25170068027210885,1998,PIT,NL,178000,12.089538829274222,1997,0,0,0,OF,0,0
893,brownad01,1998,1,41,152,20,43,4,1,0,5.0,4.0,0.0,9,18.0,0.0,0.0,4.0,0.0,3.0,165.0,0.32298136645962733,0.3223684210526316,1999,PIT,NL,220000,12.301382825334498,1997,1,0,0,OF,0,0
894,brownad01,1999,1,116,226,34,61,5,2,4,17.0,5.0,3.0,33,39.0,2.0,1.0,6.0,1.0,5.0,267.0,0.36398467432950193,0.36283185840707965,2000,PIT,NL,285000,12.560244459250788,1997,2,0,0,OF,0,0
895,brownad01,2000,1,104,308,64,97,18,3,4,28.0,13.0,1.0,29,34.0,1.0,0.0,2.0,1.0,1.0,340.0,0.3727810650887574,0.4318181818181818,2001,PIT,NL,380000,12.84792653170257,1997,3,1,0,OF,0,0
896,brownan02,2013,1,68,150,16,34,5,0,7,24.0,1.0,0.0,13,44.0,0.0,0.0,2.0,0.0,3.0,165.0,0.2883435582822086,0.4,2014,NYN,NL,538045,13.195697478768707,2011,2,0,0,OF,0,0
897,brownbr01,1997,1,46,137,15,32,7,1,5,15.0,2.0,1.0,7,28.0,0.0,3.0,1.0,0.0,2.0,148.0,0.2857142857142857,0.40875912408759124,1998,CHN,NL,180000,12.100712129872347,1996,1,0,0,OF,0,0
898,brownbr01,1998,1,124,347,56,101,17,7,14,48.0,4.0,5.0,30,95.0,2.0,1.0,1.0,1.0,1.0,380.0,0.3482849604221636,0.5014409221902018,1999,PIT,NL,290000,12.577636201962656,1996,2,0,0,OF,0,0
899,brownbr01,1999,1,130,341,49,79,20,3,16,58.0,3.0,4.0,22,114.0,3.0,4.0,0.0,4.0,4.0,371.0,0.2830188679245283,0.44868035190615835,2000,FLO,NL,315000,12.66032791780777,1996,3,1,0,OF,0,0
900,browndo01,2012,1,56,187,21,44,11,2,5,26.0,0.0,0.0,21,34.0,2.0,2.0,0.0,2.0,6.0,212.0,0.3160377358490566,0.39572192513368987,2013,PHI,NL,500000,13.122363377404328,2010,2,0,0,OF,0,0
901,browndo01,2013,1,139,496,65,135,21,4,27,83.0,8.0,3.0,39,97.0,5.0,1.0,0.0,4.0,5.0,540.0,0.32407407407407407,0.4939516129032258,2014,PHI,NL,550000,13.217673557208654,2010,3,1,0,OF,0,0
902,browndo01,2014,1,144,473,47,111,22,1,10,63.0,7.0,1.0,34,91.0,4.0,1.0,0.0,4.0,9.0,512.0,0.28515625,0.3488372093023256,2015,PHI,NL,2600000,14.77102200299171,2010,4,1,0,OF,0,0
903,brownem01,2005,1,150,545,75,156,31,5,17,86.0,10.0,1.0,48,108.0,1.0,8.0,1.0,7.0,14.0,609.0,0.34868421052631576,0.45504587155963305,2006,KCA,AL,1775000,14.389310980891652,1997,8,0,1,OF,0,0
904,brownem01,2006,1,147,527,77,151,41,2,15,81.0,6.0,3.0,59,95.0,3.0,5.0,0.0,10.0,15.0,601.0,0.3577371048252912,0.4573055028462998,2007,KCA,AL,3450000,15.053884789007542,1997,9,0,1,OF,0,0
905,brownem01,2007,1,113,366,44,94,13,1,6,62.0,12.0,2.0,24,71.0,2.0,1.0,0.0,6.0,7.0,397.0,0.29974811083123426,0.3469945355191257,2008,OAK,AL,1400000,14.151982794585487,1997,10,0,1,OF,0,0
906,brownje01,1993,1,76,260,27,65,13,0,2,19.0,4.0,0.0,22,17.0,0.0,0.0,2.0,2.0,9.0,286.0,0.30633802816901406,0.3230769230769231,1994,FLO,NL,650000,13.38472764187182,1986,7,0,1,OF,0,0
907,brownje01,1994,1,101,329,42,97,17,4,3,30.0,3.0,0.0,52,23.0,3.0,2.0,3.0,2.0,5.0,388.0,0.3922077922077922,0.3981762917933131,1995,FLO,NL,650000,13.38472764187182,1986,8,0,1,3B,0,1
908,bruceja01,2008,1,108,413,63,105,17,1,21,52.0,4.0,6.0,33,110.0,1.0,4.0,0.0,2.0,8.0,452.0,0.3141592920353982,0.45278450363196127,2009,CIN,NL,417500,12.942039823273047,2008,0,0,0,OF,0,0
909,bruceja01,2009,1,101,345,47,77,15,2,22,58.0,3.0,3.0,38,75.0,2.0,2.0,1.0,1.0,5.0,387.0,0.30310880829015546,0.46956521739130436,2010,CIN,NL,440000,12.994530005894443,2008,1,0,0,OF,0,0
910,bruceja01,2010,1,148,509,80,143,23,5,25,70.0,5.0,4.0,58,136.0,5.0,1.0,0.0,5.0,12.0,573.0,0.3525305410122164,0.4931237721021611,2011,CIN,NL,2791666,14.842149108201296,2008,2,0,0,OF,0,0
911,bruceja01,2011,1,157,585,84,150,27,2,32,97.0,8.0,7.0,71,158.0,14.0,5.0,1.0,2.0,8.0,664.0,0.34087481146304677,0.4735042735042735,2012,CIN,NL,5041666,15.433247140981656,2008,3,1,0,OF,0,0
912,bruceja01,2012,1,155,560,89,141,35,5,34,99.0,9.0,3.0,62,155.0,11.0,4.0,0.0,7.0,5.0,633.0,0.32701421800947866,0.5142857142857142,2013,CIN,NL,7541667,15.835953803081049,2008,4,1,0,OF,0,0
913,bruceja01,2013,1,160,626,89,164,43,1,30,109.0,7.0,3.0,63,185.0,13.0,2.0,0.0,5.0,9.0,696.0,0.3290229885057471,0.4776357827476038,2014,CIN,NL,10000000,16.11809565095832,2008,5,1,0,OF,0,0
914,bruceja01,2014,1,137,493,71,107,21,1,18,66.0,12.0,3.0,44,149.0,5.0,2.0,1.0,5.0,8.0,545.0,0.28125,0.37322515212981744,2015,CIN,NL,12000000,16.300417207752275,2008,6,1,0,OF,0,0
915,bruceja01,2015,1,157,580,72,131,35,4,26,87.0,9.0,5.0,58,145.0,8.0,2.0,0.0,9.0,10.0,649.0,0.2942989214175655,0.43448275862068964,2016,CIN,NL,12541666,16.344566939209056,2008,7,0,1,OF,0,0
916,brumfja01,1993,1,103,272,40,73,17,3,6,23.0,20.0,8.0,21,47.0,4.0,1.0,3.0,2.0,1.0,299.0,0.32094594594594594,0.41911764705882354,1994,CIN,NL,170000,12.043553716032399,1992,1,0,0,OF,0,0
917,brumfja01,1995,1,116,402,64,109,23,2,4,26.0,22.0,12.0,37,71.0,0.0,5.0,0.0,1.0,3.0,445.0,0.3393258426966292,0.3681592039800995,1996,PIT,NL,350000,12.765688433465597,1992,3,1,0,OF,0,0
918,brumfja01,1996,3,119,388,63,99,28,2,14,60.0,15.0,4.0,29,75.0,2.0,4.0,1.0,4.0,14.0,426.0,0.31058823529411766,0.44587628865979384,1997,TOR,AL,1050000,13.864300722133706,1992,4,1,0,OF,0,0
919,brunato01,1993,1,80,224,20,41,7,3,6,29.0,3.0,4.0,25,59.0,0.0,0.0,2.0,0.0,5.0,251.0,0.26506024096385544,0.32142857142857145,1994,ML4,AL,1100000,13.9108207377686,1981,12,0,1,OF,0,0
920,brunter01,2007,1,80,138,16,34,5,0,0,14.0,6.0,3.0,20,27.0,1.0,1.0,6.0,0.0,1.0,165.0,0.34591194968553457,0.2826086956521739,2008,PHI,NL,600000,13.304684934198283,2003,4,1,0,SS,0,1
921,brunter01,2008,1,120,212,37,46,9,1,2,15.0,9.0,2.0,21,35.0,3.0,3.0,2.0,0.0,7.0,238.0,0.2966101694915254,0.2971698113207547,2009,PHI,NL,800000,13.592367006650065,2003,5,1,0,OF,0,0
922,bryankr01,2015,1,151,559,87,154,31,5,26,99.0,13.0,4.0,77,199.0,0.0,9.0,0.0,5.0,7.0,650.0,0.36923076923076925,0.4883720930232558,2016,CHN,NL,652000,13.38779984090879,2015,0,0,0,3B,0,1
923,buchabr01,2001,1,69,197,28,54,12,0,10,32.0,1.0,1.0,19,58.0,0.0,2.0,0.0,1.0,2.0,219.0,0.3424657534246575,0.4873096446700508,2002,MIN,AL,225000,12.323855681186558,2000,1,0,0,OF,0,0
924,buchabr01,2002,3,92,227,31,61,10,1,11,28.0,2.0,2.0,15,59.0,0.0,3.0,0.0,0.0,6.0,245.0,0.3224489795918367,0.4669603524229075,2003,SDN,NL,325000,12.691580461311874,2000,2,0,0,OF,0,0
925,buchabr01,2003,1,115,198,29,52,10,2,8,29.0,6.0,2.0,24,51.0,1.0,3.0,0.0,3.0,8.0,228.0,0.34649122807017546,0.45454545454545453,2004,SDN,NL,650000,13.38472764187182,2000,3,1,0,OF,0,0
926,buckjo01,2004,1,71,238,36,56,9,0,12,30.0,1.0,1.0,15,79.0,0.0,0.0,4.0,1.0,6.0,258.0,0.2795275590551181,0.42436974789915966,2005,KCA,AL,318500,12.671377753994355,2004,0,0,0,C,1,0
927,buckjo01,2005,1,118,401,40,97,21,1,12,47.0,2.0,2.0,23,94.0,2.0,3.0,1.0,2.0,9.0,430.0,0.2867132867132867,0.38902743142144636,2006,KCA,AL,349500,12.764258840656002,2004,1,0,0,C,1,0
928,buckjo01,2006,1,114,371,37,91,21,1,11,50.0,0.0,2.0,26,84.0,2.0,7.0,4.0,1.0,7.0,409.0,0.30617283950617286,0.39622641509433965,2007,KCA,AL,440000,12.994530005894443,2004,2,0,0,C,1,0
929,buckjo01,2007,1,113,347,41,77,18,0,18,48.0,0.0,1.0,36,92.0,0.0,10.0,0.0,6.0,11.0,399.0,0.3082706766917293,0.42939481268011526,2008,KCA,AL,2200000,14.603967918328545,2004,3,1,0,C,1,0
930,buckjo01,2008,1,109,370,48,83,23,1,9,48.0,0.0,3.0,38,96.0,2.0,6.0,0.0,4.0,12.0,418.0,0.3038277511961722,0.36486486486486486,2009,KCA,AL,2900000,14.880221294956703,2004,4,1,0,C,1,0
931,buckjo01,2009,1,59,186,16,46,12,4,8,36.0,1.0,1.0,13,55.0,0.0,1.0,1.0,1.0,2.0,202.0,0.29850746268656714,0.4838709677419355,2010,TOR,AL,2000000,14.508657738524219,2004,5,1,0,C,1,0
932,buckjo01,2010,1,118,409,53,115,25,0,20,66.0,0.0,0.0,16,111.0,1.0,6.0,0.0,6.0,6.0,437.0,0.3135011441647597,0.4889975550122249,2011,FLO,NL,5000000,15.424948470398375,2004,6,1,0,C,1,0
933,buckjo01,2011,1,140,466,41,106,15,1,16,57.0,0.0,1.0,54,115.0,7.0,7.0,2.0,1.0,11.0,530.0,0.3162878787878788,0.3669527896995708,2012,MIA,NL,6500000,15.687312734865866,2004,7,0,1,C,1,0
934,buckjo01,2012,1,106,343,29,66,15,1,12,41.0,0.0,0.0,49,103.0,5.0,3.0,1.0,2.0,8.0,398.0,0.2972292191435768,0.3469387755102041,2013,NYN,NL,6500000,15.687312734865866,2004,8,0,1,C,1,0
935,buckjo01,2013,3,110,392,39,87,11,0,15,62.0,2.0,1.0,29,104.0,4.0,8.0,0.0,2.0,13.0,431.0,0.2877030162412993,0.3647959183673469,2014,SEA,AL,1000000,13.815510557964274,2004,9,0,1,C,1,0
936,bucktr01,2007,1,82,285,41,82,22,5,7,34.0,4.0,1.0,39,66.0,2.0,4.0,2.0,4.0,9.0,334.0,0.37650602409638556,0.47368421052631576,2008,OAK,AL,400000,12.89921982609012,2007,0,0,0,OF,0,0
937,bucktr01,2008,1,38,155,16,35,9,1,7,25.0,1.0,0.0,11,38.0,0.0,4.0,0.0,2.0,2.0,172.0,0.29069767441860467,0.432258064516129,2009,OAK,AL,410000,12.92391243868049,2007,1,0,0,OF,0,0
938,bucktr01,2011,1,50,149,18,34,11,0,2,18.0,1.0,1.0,8,30.0,0.0,2.0,0.0,1.0,3.0,160.0,0.275,0.3422818791946309,2012,HOU,NL,580000,13.270783382522602,2007,4,1,0,OF,0,0
939,buechst01,1993,1,133,460,53,125,27,2,15,65.0,1.0,1.0,48,87.0,5.0,5.0,4.0,3.0,12.0,520.0,0.3449612403100775,0.4369565217391304,1994,CHN,NL,2550000,14.75160391713461,1985,8,0,1,3B,0,1
940,buforda01,1995,3,68,168,30,34,5,0,4,14.0,10.0,8.0,25,35.0,0.0,5.0,3.0,3.0,3.0,204.0,0.31840796019900497,0.30357142857142855,1996,TEX,AL,165000,12.013700752882718,1993,2,0,0,OF,0,0
941,buforda01,1996,1,90,145,30,41,9,0,6,20.0,8.0,5.0,15,34.0,0.0,0.0,1.0,1.0,3.0,162.0,0.34782608695652173,0.4689655172413793,1997,TEX,AL,225000,12.323855681186558,1993,3,1,0,OF,0,0
942,buforda01,1997,1,122,366,49,82,18,0,8,39.0,18.0,7.0,30,83.0,0.0,3.0,3.0,2.0,8.0,404.0,0.286783042394015,0.33879781420765026,1998,BOS,AL,460000,13.038981768465277,1993,4,1,0,OF,0,0
943,buforda01,1998,1,86,216,37,61,14,4,10,42.0,5.0,5.0,22,43.0,1.0,1.0,0.0,2.0,5.0,241.0,0.34854771784232363,0.5231481481481481,1999,BOS,AL,1100000,13.9108207377686,1993,5,1,0,OF,0,0
944,buforda01,1999,1,91,297,39,72,15,2,6,38.0,9.0,2.0,21,74.0,0.0,2.0,1.0,3.0,5.0,324.0,0.29411764705882354,0.367003367003367,2000,CHN,NL,1100000,13.9108207377686,1993,6,1,0,OF,0,0
945,buforda01,2000,1,150,495,64,124,18,3,15,48.0,4.0,6.0,47,118.0,3.0,8.0,4.0,2.0,9.0,556.0,0.3242753623188406,0.3898989898989899,2001,CHN,NL,1100000,13.9108207377686,1993,7,0,1,OF,0,0
946,buhneja01,1993,1,158,563,91,153,28,3,27,98.0,2.0,5.0,100,144.0,11.0,2.0,2.0,8.0,12.0,675.0,0.3789004457652303,0.47602131438721135,1994,SEA,AL,4350000,15.285686403064867,1987,6,1,0,OF,0,0
947,buhneja01,1994,1,101,358,74,100,23,4,21,68.0,0.0,1.0,66,63.0,3.0,5.0,2.0,5.0,7.0,436.0,0.39400921658986177,0.5418994413407822,1995,SEA,AL,4066666,15.218334057100936,1987,7,0,1,OF,0,0
948,buhneja01,1995,1,126,470,86,123,23,0,40,121.0,0.0,1.0,60,120.0,7.0,1.0,2.0,6.0,15.0,539.0,0.3426443202979516,0.5659574468085107,1996,SEA,AL,5641667,15.545690147178696,1987,8,0,1,OF,0,0
949,buhneja01,1996,1,150,564,107,153,29,0,44,138.0,0.0,1.0,84,159.0,5.0,9.0,0.0,10.0,11.0,667.0,0.36881559220389803,0.5567375886524822,1997,SEA,AL,4827962,15.38993499041465,1987,9,0,1,OF,0,0
950,buhneja01,1997,1,157,540,104,131,18,2,40,109.0,0.0,0.0,119,175.0,3.0,5.0,0.0,1.0,23.0,665.0,0.38345864661654133,0.5055555555555555,1998,SEA,AL,5367702,15.495910441934713,1987,10,0,1,OF,0,0
951,buhneja01,1998,1,72,244,33,59,7,1,15,45.0,0.0,0.0,38,71.0,0.0,1.0,1.0,2.0,2.0,286.0,0.34385964912280703,0.46311475409836067,1999,SEA,AL,4816804,15.38762119555887,1987,11,0,1,OF,0,0
952,buhneja01,1999,1,87,266,37,59,11,0,14,38.0,0.0,0.0,69,100.0,0.0,5.0,0.0,3.0,6.0,343.0,0.3877551020408163,0.42105263157894735,2000,SEA,AL,1450000,14.187074114396758,1987,12,0,1,OF,0,0
953,buhneja01,2000,1,112,364,50,92,20,0,26,82.0,0.0,2.0,59,98.0,3.0,4.0,1.0,2.0,10.0,430.0,0.3613053613053613,0.521978021978022,2001,SEA,AL,1850000,14.430696197054507,1987,13,0,1,OF,0,0
954,bullesc01,1995,1,104,150,19,41,5,7,3,22.0,8.0,3.0,12,30.0,2.0,1.0,1.0,0.0,4.0,164.0,0.3312883435582822,0.46,1996,CHN,NL,160000,11.982929094215963,1991,4,1,0,OF,0,0
955,burkech01,2005,1,108,318,49,79,19,2,5,26.0,11.0,6.0,23,62.0,0.0,6.0,9.0,3.0,7.0,359.0,0.30857142857142855,0.36792452830188677,2006,HOU,NL,362500,12.800779753276867,2004,1,0,0,OF,0,0
956,burkech01,2006,1,123,366,58,101,23,1,9,40.0,11.0,1.0,27,77.0,0.0,14.0,4.0,2.0,6.0,413.0,0.3471882640586797,0.4180327868852459,2007,HOU,NL,415000,12.936033799212835,2004,2,0,0,2B,0,1
957,burkech01,2007,1,111,319,39,73,19,2,6,28.0,9.0,3.0,27,52.0,1.0,8.0,8.0,1.0,10.0,363.0,0.30422535211267604,0.3573667711598746,2008,ARI,NL,955000,13.769466619462868,2004,3,1,0,2B,0,1
958,burksel01,1993,1,146,499,75,137,24,4,17,74.0,6.0,9.0,60,97.0,2.0,4.0,3.0,8.0,11.0,574.0,0.3520140105078809,0.4408817635270541,1994,COL,NL,2333333,14.662808275494324,1987,6,1,0,OF,0,0
959,burksel01,1994,1,42,149,33,48,8,3,13,24.0,3.0,1.0,16,39.0,3.0,0.0,0.0,0.0,3.0,165.0,0.3878787878787879,0.6778523489932886,1995,COL,NL,3333333,15.019483262290205,1987,7,0,1,OF,0,0
960,burksel01,1995,1,103,278,41,74,10,6,14,49.0,7.0,3.0,39,72.0,0.0,2.0,1.0,1.0,7.0,321.0,0.359375,0.49640287769784175,1996,COL,NL,4033333,15.210103639254228,1987,8,0,1,OF,0,0
961,burksel01,1996,1,156,613,142,211,45,8,40,128.0,32.0,6.0,61,114.0,2.0,6.0,3.0,2.0,19.0,685.0,0.40762463343108507,0.6394779771615008,1997,COL,NL,4000000,15.201804919084164,1987,9,0,1,OF,0,0
962,burksel01,1997,1,119,424,91,123,19,2,32,82.0,7.0,2.0,47,75.0,0.0,3.0,1.0,2.0,17.0,477.0,0.3634453781512605,0.5707547169811321,1998,COL,NL,4900000,15.404745763080856,1987,10,0,1,OF,0,0
963,burksel01,1998,3,142,504,76,147,28,6,21,76.0,11.0,8.0,58,111.0,1.0,5.0,6.0,9.0,12.0,582.0,0.3645833333333333,0.49603174603174605,1999,SFN,NL,4500000,15.319587954740548,1987,11,0,1,OF,0,0
964,burksel01,1999,1,120,390,73,110,19,0,31,96.0,7.0,5.0,69,86.0,2.0,6.0,0.0,4.0,11.0,469.0,0.39445628997867804,0.5692307692307692,2000,SFN,NL,5500000,15.520258650202699,1987,12,0,1,OF,0,0
965,burksel01,2000,1,122,393,74,135,21,5,24,96.0,5.0,1.0,56,49.0,5.0,1.0,0.0,8.0,10.0,458.0,0.4192139737991266,0.6055979643765903,2001,CLE,AL,5666667,15.550111672175909,1987,13,0,1,OF,0,0
966,burksel01,2001,1,124,439,83,123,29,1,28,74.0,5.0,1.0,62,85.0,2.0,5.0,0.0,9.0,16.0,515.0,0.36893203883495146,0.5421412300683371,2002,CLE,AL,6666667,15.712630592850154,1987,14,0,1,DH,0,0
967,burksel01,2002,1,138,518,92,156,28,0,32,91.0,2.0,3.0,44,108.0,3.0,6.0,1.0,1.0,13.0,570.0,0.36203866432337434,0.5405405405405406,2003,CLE,AL,7166667,15.784951250941408,1987,15,0,1,DH,0,0
968,burksel01,2003,1,55,198,27,52,11,1,6,28.0,1.0,1.0,27,46.0,2.0,3.0,0.0,0.0,4.0,228.0,0.35964912280701755,0.41919191919191917,2004,BOS,AL,750000,13.527828485512494,1987,16,0,1,DH,0,0
969,burnije01,1993,1,86,263,49,64,10,6,13,38.0,3.0,6.0,38,66.0,4.0,1.0,2.0,2.0,2.0,306.0,0.33881578947368424,0.4752851711026616,1994,NYN,NL,175000,12.072541252905651,1993,0,0,0,OF,0,0
970,burnije01,1994,1,45,143,26,34,4,0,3,15.0,1.0,1.0,23,45.0,0.0,1.0,1.0,0.0,2.0,168.0,0.3473053892215569,0.32867132867132864,1995,CLE,AL,185000,12.128111104060462,1993,1,0,0,OF,0,0
971,burnije01,1996,3,94,200,38,53,14,0,9,40.0,4.0,1.0,33,47.0,2.0,4.0,0.0,2.0,4.0,239.0,0.37656903765690375,0.47,1997,ML4,AL,225000,12.323855681186558,1993,3,1,0,OF,0,0
972,burnije01,1997,1,153,494,85,139,37,8,27,85.0,20.0,13.0,75,111.0,8.0,5.0,3.0,0.0,8.0,577.0,0.38153310104529614,0.5526315789473685,1998,MIL,NL,912500,13.723943364438783,1993,4,1,0,OF,0,0
973,burnije01,1998,1,161,609,92,160,28,1,38,125.0,7.0,4.0,70,158.0,7.0,4.0,1.0,7.0,9.0,691.0,0.3391304347826087,0.49917898193760263,1999,MIL,NL,3612500,15.099910611402825,1993,5,1,0,OF,0,0
974,burnije01,1999,1,130,467,87,126,33,2,33,103.0,7.0,3.0,91,124.0,7.0,16.0,0.0,6.0,11.0,580.0,0.4017241379310345,0.5610278372591007,2000,MIL,NL,4462500,15.311219705070032,1993,6,1,0,OF,0,0
975,burnije01,2000,1,161,564,91,131,29,2,31,98.0,6.0,4.0,99,121.0,10.0,14.0,0.0,9.0,12.0,686.0,0.3556851311953353,0.45567375886524825,2001,MIL,NL,5512500,15.52252879873724,1993,7,0,1,OF,0,0
976,burnije01,2001,1,154,562,104,141,32,4,34,100.0,0.0,4.0,80,150.0,9.0,5.0,0.0,4.0,8.0,651.0,0.34715821812596004,0.50355871886121,2002,NYN,NL,7166667,15.784951250941408,1993,8,0,1,OF,0,0
977,burnije01,2002,1,154,479,65,103,15,0,19,54.0,10.0,7.0,58,135.0,5.0,10.0,1.0,2.0,11.0,550.0,0.3114754098360656,0.3653444676409186,2003,NYN,NL,12166667,16.31421055728187,1993,9,0,1,OF,0,0
978,burnije01,2003,3,126,464,63,111,22,0,31,77.0,5.0,4.0,35,112.0,9.0,5.0,0.0,1.0,5.0,505.0,0.299009900990099,0.4870689655172414,2004,COL,NL,1250000,14.038654109278484,1993,10,0,1,OF,0,0
979,burnije01,2004,1,150,540,94,153,30,4,37,110.0,5.0,6.0,58,124.0,7.0,5.0,0.0,3.0,7.0,606.0,0.3564356435643564,0.5592592592592592,2005,CHN,NL,4500000,15.319587954740548,1993,11,0,1,OF,0,0
