assists,gameWinningGoals,games,gamesStarted,goalAgainstAverage,goals,goalsAgainst,overTimeGoals,plusMinus,points,powerPlayGoals,powerPlayPoints,savePercentage,saves,shortHandedGoals,shortHandedPoints,shots,shotsAgainst,wins,blocked,evenSaves,evenShots,evenStrengthSavePercentage,faceOffPct,hits,powerPlaySavePercentage,powerPlaySaves,powerPlayShots,shortHandedSavePercentage,shortHandedSaves,shortHandedShots,position_code_C,position_code_D,position_code_G,position_code_L,position_code_R,timeOnIce,timeOnIcePerGame,evenTimeOnIce,evenTimeOnIcePerGame,powerPlayTimeOnIce,powerPlayTimeOnIcePerGame,shortHandedTimeOnIce,shortHandedTimeOnIcePerGame,normalized_vote_pct
9.0,1.0,39.0,0.0,0.0,4.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,40112,1028,34476,884,5470,140,166,4,0.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1481,740,1481,740,0,0,0,0,0.0
30.0,5.0,82.0,0.0,0.0,22.0,0.0,1.0,20.0,52.0,6.0,12.0,0.0,0.0,0.0,2.0,270.0,0.0,0.0,58.0,0.0,0.0,0.0,22.22,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,91571,1116,74376,907,10590,129,6605,80,0.0
0.0,0.0,32.0,30.0,2.275267,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.918824,781.0,0.0,0.0,0.0,850.0,15.0,0.0,668.0,723.0,92.39280774550484,0.0,0.0,88.07339449541286,96.0,109.0,94.44444444444444,17.0,18.0,0,0,1,0,0,109174,3411,0,0,0,0,0,0,0.0
0.0,0.0,53.0,52.0,2.589366,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.913043,1428.0,0.0,0.0,0.0,1564.0,26.0,0.0,1211.0,1312.0,92.30182926829268,0.0,0.0,85.39823008849558,193.0,226.0,92.3076923076923,24.0,26.0,0,0,1,0,0,189081,3567,0,0,0,0,0,0,0.0
27.0,4.0,82.0,0.0,0.0,19.0,0.0,0.0,-5.0,46.0,4.0,8.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,31.0,0.0,0.0,0.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,93885,1144,71080,866,12188,148,10617,129,0.0
1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,-6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,43.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4964,709,4349,621,441,63,174,24,0.0
12.0,0.0,78.0,0.0,0.0,4.0,0.0,0.0,-13.0,16.0,1.0,5.0,0.0,0.0,1.0,1.0,118.0,0.0,0.0,41.0,0.0,0.0,0.0,55.31,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,68954,884,52389,671,5019,64,11546,148,0.0
7.0,1.0,52.0,0.0,0.0,3.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,52054,1001,46448,893,89,1,5517,106,0.0
21.0,0.0,81.0,0.0,0.0,13.0,0.0,0.0,-23.0,34.0,5.0,13.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,47.0,0.0,0.0,0.0,49.35,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,95186,1175,68332,843,13934,172,12920,159,0.0
6.0,0.0,82.0,0.0,0.0,1.0,0.0,0.0,-12.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,96964,1182,83257,1015,1790,21,11917,145,0.0
2.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,11223,261,11220,260,3,0,0,0,0.0
26.0,1.0,69.0,0.0,0.0,10.0,0.0,0.0,-13.0,36.0,1.0,9.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,21.0,0.0,0.0,0.0,33.33,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,72864,1056,63835,925,8855,128,174,2,0.0
19.0,1.0,67.0,0.0,0.0,3.0,0.0,0.0,-8.0,22.0,2.0,6.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,96740,1443,74435,1110,9411,140,12894,192,0.0
5.0,3.0,63.0,0.0,0.0,8.0,0.0,0.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,32286,512,32071,509,193,3,22,0,0.0
17.0,0.0,51.0,0.0,0.0,3.0,0.0,0.0,-16.0,20.0,2.0,10.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,64147,1257,54522,1069,6902,135,2723,53,0.0
17.0,0.0,62.0,0.0,0.0,4.0,0.0,0.0,-16.0,21.0,1.0,11.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,74205,1196,61800,996,9204,148,3201,51,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,797,797,695,695,102,102,0,0,0.0
0.0,1.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,27541,1101,23505,940,3481,139,555,22,0.0
10.0,0.0,78.0,0.0,0.0,5.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,97832,1254,81771,1048,281,3,15780,202,0.0
16.0,2.0,79.0,0.0,0.0,17.0,0.0,0.0,-7.0,33.0,3.0,6.0,0.0,0.0,2.0,3.0,137.0,0.0,0.0,61.0,0.0,0.0,0.0,20.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,73117,925,57387,726,4030,51,11700,148,0.0
5.0,0.0,60.0,0.0,0.0,4.0,0.0,0.0,-10.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,47.0,0.0,0.0,0.0,31.81,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,34680,578,30552,509,93,1,4035,67,0.0
1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,55.38,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,5010,556,4711,523,26,2,273,30,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4243,848,3771,754,386,77,86,17,0.0
0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2958,591,2389,477,0,0,569,113,0.0
23.0,0.0,73.0,0.0,0.0,2.0,0.0,0.0,-7.0,25.0,1.0,6.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,95311,1305,78803,1079,5606,76,10902,149,0.0
2.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,54678,1012,45808,848,181,3,8689,160,0.0
29.0,0.0,75.0,0.0,0.0,18.0,0.0,0.0,5.0,47.0,6.0,12.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,23.0,0.0,0.0,0.0,47.64,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,77322,1030,66018,880,11092,147,212,2,0.0
1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1916,638,1887,629,0,0,29,9,0.0
0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,-5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,28.57,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,11300,807,9822,701,1478,105,0,0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,331,331,331,331,0,0,0,0,0.0
1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,18204,758,17702,737,9,0,493,20,0.0
42.0,4.0,78.0,0.0,0.0,34.0,0.0,0.0,4.0,76.0,10.0,20.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,24.0,0.0,0.0,0.0,44.44,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,82355,1055,67425,864,14093,180,837,10,0.0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1269,634,1145,572,124,62,0,0,0.0
3.0,1.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0,33.33,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,13272,780,13253,779,19,1,0,0,0.0
4.0,0.0,56.0,0.0,0.0,2.0,0.0,0.0,-8.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,0.0,0.0,12.0,0.0,0.0,0.0,43.31,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,35664,636,29892,533,347,6,5425,96,0.0
6.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,-7.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,8.0,0.0,0.0,0.0,28.57,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,32415,790,29373,716,2540,61,502,12,0.0
26.0,7.0,61.0,0.0,0.0,27.0,0.0,2.0,-3.0,53.0,13.0,21.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,34.0,0.0,0.0,0.0,40.35,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,66680,1093,55314,906,11206,183,160,2,0.0
34.0,2.0,62.0,0.0,0.0,18.0,0.0,0.0,-2.0,52.0,3.0,23.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,33.0,0.0,0.0,0.0,37.52,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,65493,1056,54168,873,11205,180,120,1,0.0
0.0,0.0,40.0,40.0,2.65428,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.910233,1014.0,0.0,0.0,0.0,1114.0,12.0,0.0,812.0,889.0,91.33858267716536,0.0,0.0,89.8989898989899,178.0,198.0,88.88888888888889,24.0,27.0,0,0,1,0,0,135630,3390,0,0,0,0,0,0,0.0
0.0,0.0,1.0,0.0,3.699897,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.833333,10.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,7.0,85.71428571428571,0.0,0.0,80.0,4.0,5.0,0.0,0.0,0.0,0,0,1,0,0,1946,1946,0,0,0,0,0,0,0.0
0.0,0.0,47.0,42.0,2.668224,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.914493,1262.0,0.0,0.0,0.0,1380.0,20.0,0.0,1061.0,1145.0,92.66375545851528,0.0,0.0,85.43689320388349,176.0,206.0,86.20689655172413,25.0,29.0,0,0,1,0,0,159207,3387,0,0,0,0,0,0,0.0
2.0,1.0,48.0,0.0,0.0,3.0,0.0,0.0,-13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,14.0,0.0,0.0,0.0,69.23,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,35466,738,29941,623,2516,52,3009,62,0.0
13.0,1.0,80.0,0.0,0.0,4.0,0.0,0.0,-2.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,93.0,0.0,0.0,37.0,0.0,0.0,0.0,52.63,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,70913,886,60026,750,502,6,10385,129,0.0
16.0,3.0,69.0,0.0,0.0,9.0,0.0,1.0,7.0,25.0,7.0,14.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,84654,1226,63624,922,11403,165,9627,139,0.0
11.0,2.0,78.0,0.0,0.0,7.0,0.0,0.0,-11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,45.0,0.0,0.0,0.0,58.51,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,57780,740,46139,591,346,4,11295,144,0.0
17.0,1.0,54.0,0.0,0.0,14.0,0.0,0.0,1.0,31.0,7.0,13.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,11.0,0.0,0.0,0.0,36.36,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,51670,956,43198,799,8307,153,165,3,0.0
37.0,6.0,72.0,0.0,0.0,30.0,0.0,2.0,14.0,67.0,10.0,25.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,15.0,0.0,0.0,0.0,31.57,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,81281,1128,65808,914,15146,210,327,4,0.0
67.0,6.0,82.0,0.0,0.0,14.0,0.0,0.0,23.0,81.0,8.0,27.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,17.0,0.0,0.0,0.0,50.07,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,93913,1145,75419,919,18041,220,453,5,0.010325245224574084
33.0,0.0,82.0,0.0,0.0,4.0,0.0,0.0,29.0,37.0,1.0,11.0,0.0,0.0,0.0,2.0,140.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,115271,1405,91682,1118,9171,111,14418,175,0.0
36.0,2.0,78.0,0.0,0.0,8.0,0.0,0.0,12.0,44.0,2.0,10.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,110635,1418,90412,1159,8091,103,12132,155,0.0
1.0,2.0,44.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,37743,857,34521,784,168,3,3054,69,0.0
6.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,43866,933,40547,862,565,12,2754,58,0.0
25.0,4.0,71.0,0.0,0.0,18.0,0.0,2.0,11.0,43.0,1.0,8.0,0.0,0.0,1.0,1.0,165.0,0.0,0.0,29.0,0.0,0.0,0.0,40.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,69504,978,57148,804,7284,102,5072,71,0.0
6.0,1.0,43.0,0.0,0.0,4.0,0.0,0.0,-4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,39284,913,36124,840,1378,32,1782,41,0.0
24.0,7.0,80.0,0.0,0.0,28.0,0.0,0.0,24.0,52.0,3.0,7.0,0.0,0.0,2.0,2.0,198.0,0.0,0.0,38.0,0.0,0.0,0.0,35.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,88677,1108,69354,866,10303,128,9020,112,0.0
27.0,1.0,77.0,0.0,0.0,22.0,0.0,0.0,11.0,49.0,8.0,19.0,0.0,0.0,1.0,2.0,222.0,0.0,0.0,59.0,0.0,0.0,0.0,53.59,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,92824,1205,67432,875,16081,208,9311,120,0.0
10.0,0.0,82.0,0.0,0.0,9.0,0.0,0.0,-3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,24.0,0.0,0.0,0.0,52.07,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,55232,673,49281,600,371,4,5580,68,0.0
6.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,28874,1069,27501,1018,572,21,801,29,0.0
3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,6299,629,6259,625,37,3,3,0,0.0
14.0,1.0,62.0,0.0,0.0,16.0,0.0,0.0,-5.0,30.0,3.0,8.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,13.0,0.0,0.0,0.0,50.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,55541,895,48842,787,6587,106,112,1,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,377,377,352,352,25,25,0,0,0.0
38.0,0.0,82.0,0.0,0.0,11.0,0.0,0.0,0.0,49.0,5.0,22.0,0.0,0.0,1.0,1.0,228.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,117414,1431,89330,1089,16948,206,11136,135,0.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2992,498,2992,498,0,0,0,0,0.0
23.0,1.0,82.0,0.0,0.0,16.0,0.0,0.0,18.0,39.0,0.0,0.0,0.0,0.0,1.0,3.0,137.0,0.0,0.0,24.0,0.0,0.0,0.0,41.37,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,73294,893,62033,756,701,8,10560,128,0.0
10.0,2.0,55.0,0.0,0.0,10.0,0.0,0.0,4.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,125.0,0.0,0.0,13.0,0.0,0.0,0.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,51435,935,44680,812,3776,68,2979,54,0.0
13.0,0.0,58.0,0.0,0.0,2.0,0.0,0.0,6.0,15.0,1.0,7.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,41.0,0.0,0.0,0.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,56179,968,47327,815,8346,143,506,8,0.0
2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2900,483,2894,482,6,1,0,0,0.0
1.0,2.0,18.0,0.0,0.0,5.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,53.57,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,10350,575,9132,507,829,46,389,21,0.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,641,320,609,304,0,0,32,16,0.0
22.0,3.0,83.0,0.0,0.0,19.0,0.0,0.0,1.0,41.0,7.0,14.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,29.0,0.0,0.0,0.0,46.33,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,68836,829,58006,698,9728,117,1102,13,0.0
4.0,0.0,68.0,0.0,0.0,4.0,0.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,33290,489,32939,484,207,3,144,2,0.0
6.0,0.0,44.0,0.0,0.0,4.0,0.0,0.0,-2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,0.0,0.0,47.82,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,29818,677,28403,645,1408,32,7,0,0.0
0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,12377,538,12232,531,115,5,30,1,0.0
2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,25086,1003,23600,944,153,6,1333,53,0.0
0.0,0.0,55.0,54.0,2.409575,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.919467,1450.0,0.0,0.0,0.0,1577.0,31.0,0.0,1197.0,1288.0,92.93478260869566,0.0,0.0,86.95652173913044,220.0,253.0,91.66666666666666,33.0,36.0,0,0,1,0,0,189743,3449,0,0,0,0,0,0,0.0
0.0,0.0,33.0,28.0,1.964172,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.936508,885.0,0.0,0.0,0.0,945.0,20.0,0.0,698.0,750.0,93.06666666666666,0.0,0.0,95.88235294117648,163.0,170.0,96.0,24.0,25.0,0,0,1,0,0,109970,3332,0,0,0,0,0,0,0.0
40.0,4.0,82.0,0.0,0.0,26.0,0.0,0.0,-1.0,66.0,12.0,28.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,20.0,0.0,0.0,0.0,48.33,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,87980,1072,70120,855,17584,214,276,3,0.0
27.0,1.0,74.0,0.0,0.0,11.0,0.0,0.0,7.0,38.0,0.0,6.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,24.0,0.0,0.0,0.0,52.39,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,80478,1087,63689,860,9356,126,7433,100,0.0
13.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,83921,1134,69875,944,177,2,13869,187,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1931,386,1931,386,0,0,0,0,0.0
14.0,1.0,82.0,0.0,0.0,8.0,0.0,0.0,-14.0,22.0,3.0,5.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,194.0,0.0,0.0,0.0,50.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,125723,1533,97626,1190,7300,89,20797,253,0.0
5.0,3.0,45.0,0.0,0.0,7.0,0.0,0.0,-4.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,38185,848,34247,761,3915,87,23,0,0.0
14.0,2.0,71.0,0.0,0.0,9.0,0.0,0.0,-7.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,29.0,0.0,0.0,0.0,40.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,62099,874,53290,750,2488,35,6321,89,0.0
3.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,17606,382,17596,382,10,0,0,0,0.0
