Player,H_ymax,HR_ymax,R_ymax,RBI_ymax,BA_ymax,RAR,WAR,oWAR,WAR_best_7,WAR_7,oWAR_7,oWAR_best_7,RAR_best_7,RAR_max,AS,MVP,Rfield,OPS,ten,HOF
jenseja01,1,0,0,1,0,279,28.0,25.7,24.9,23.700000000000003,21.799999999999997,22.4,245,48,3,5,23,0.8272041397846464,1,0
jensewo01,0,0,0,0,0,13,1.3,0.9999999999999998,2.9,1.6,1.7999999999999998,1.8999999999999997,28,16,0,0,3,0.6774006656584051,0,0
jestaga01,0,0,0,0,0,-1,-0.2,1.0,-0.2,-0.2,1.0,1.0,-1,5,0,0,-13,0.6328180374494199,0,0
jeterde01,7,0,5,0,7,745,71.50000000000001,96.2,42.50000000000001,37.6,45.5,49.699999999999996,446,88,14,10,-255,0.8020552932818952,1,1
jeterjo01,0,0,0,0,0,1,-0.1,0.6,-0.1,-0.1,0.6,0.6,1,12,0,0,-9,0.6393768910858265,0,0
jethrsa01,0,0,0,0,0,91,8.8,10.5,8.8,8.8,10.5,10.5,91,47,0,1,-11,0.7408063334243309,0,0
jimend'01,0,0,0,0,0,85,7.8999999999999995,7.8999999999999995,8.200000000000001,8.0,7.699999999999999,8.1,88,38,0,0,2,0.7252628578607956,0,0
jimenma01,0,0,0,0,0,-1,-1.0000000000000002,1.7,-1.0000000000000002,-1.0000000000000002,1.7,1.7,-1,10,0,0,-20,0.7170886525274554,0,0
johjike01,0,0,0,0,0,54,5.4,6.8,5.4,5.4,6.8,6.8,54,26,0,0,-14,0.7007791644578012,0,0
johnsal01,1,0,0,0,2,103,9.899999999999999,13.600000000000001,13.399999999999999,11.2,12.0,14.399999999999999,127,37,1,0,-32,0.7121845766963317,1,0
johnsbi03,0,0,0,0,0,137,14.1,11.0,13.799999999999999,13.0,10.4,10.7,134,36,1,1,29,0.7268062397372742,0,0
johnsbo01,0,0,0,0,1,573,55.3,53.99999999999999,35.6,32.1,31.5,34.7,373,72,8,4,18,0.8941996039697794,1,0
johnsbo02,0,0,0,0,0,90,8.500000000000002,7.300000000000002,8.200000000000001,7.800000000000001,7.3,7.8999999999999995,84,22,0,0,12,0.6910899060667339,1,0
johnsbr01,0,0,0,0,0,13,0.9000000000000001,1.4,0.9000000000000001,0.8999999999999999,1.4000000000000001,1.4,13,11,0,0,-4,0.686341073545625,0,0
johnsch04,0,0,0,0,0,241,22.800000000000004,15.799999999999999,20.500000000000004,20.3,13.4,15.299999999999999,214,54,2,1,73,0.7576563321197813,1,0
johnscl01,0,0,0,0,0,169,16.3,20.799999999999997,14.500000000000002,9.299999999999999,12.8,17.0,146,31,0,0,-40,0.8061625485447736,1,0
johnsda02,0,1,0,0,0,274,27.4,27.0,23.3,23.3,22.5,22.6,228,44,4,2,12,0.7375564615350768,1,0
johnsda06,0,0,0,0,0,35,3.3,3.1,4.7,3.9000000000000004,3.7,4.6000000000000005,47,21,0,0,3,0.7408305519769823,1,0
johnsde01,0,0,0,1,0,73,6.1,12.100000000000001,13.3,7.699999999999999,12.799999999999999,17.9,128,39,0,2,-63,0.7294278713678983,1,0
johnsdo01,0,0,0,0,0,41,3.1,5.5,5.6000000000000005,2.8,5.1,6.9,55,21,0,0,-17,0.644553869888157,1,0
johnsdo02,0,0,0,0,0,58,5.4,5.8,5.4,5.4,5.8,5.8,58,40,1,1,-3,0.6419396317522134,0,0
johnsel02,0,0,0,0,0,18,1.6,0.7,1.6,1.6,0.7,0.7,18,8,0,0,9,0.5779790734767201,0,0
johnser01,0,0,0,0,0,57,5.599999999999999,5.799999999999999,6.3,5.2,5.3,6.6,62,17,0,0,-1,0.6520878508763205,0,0
johnsho01,0,0,1,0,0,223,22.2,32.5,23.099999999999998,22.7,28.599999999999998,28.599999999999998,226,66,2,3,-98,0.7856731109117112,1,0
johnsja01,0,0,0,0,2,176,17.0,13.899999999999999,15.499999999999998,10.2,8.4,12.9,152,41,0,0,28,0.718647546656437,1,0
johnsji01,1,0,0,0,0,169,16.699999999999996,19.9,16.2,16.2,17.700000000000003,17.699999999999996,161,43,0,1,-30,0.7082058989423383,1,0
johnsla02,0,0,0,0,0,62,5.9,6.7,6.500000000000001,6.5,6.9,7.0,66,18,0,0,-6,0.7537851602308725,0,0
johnsla03,2,0,0,0,1,318,30.4,22.700000000000003,28.1,28.1,20.8,21.4,289,76,1,1,82,0.7180083951398267,1,0
johnslo01,0,0,0,0,0,79,8.0,7.0,8.0,8.0,7.0,7.0,79,23,0,1,8,0.6748535380716004,0,0
johnsma01,0,0,0,0,0,10,0.5000000000000002,0.7,0.5000000000000002,0.5,0.7,0.7,10,18,0,0,-1,0.7342871401259559,0,0
johnsma02,0,0,0,0,0,20,1.9999999999999996,1.2,2.1999999999999997,2.1,1.4,1.4000000000000001,22,11,0,0,8,0.617530531029695,0,0
johnsni01,0,0,0,0,0,155,14.5,15.6,14.8,14.799999999999999,15.6,15.600000000000001,157,54,0,0,-7,0.8183681658765635,1,0
johnsra04,0,0,0,0,0,25,2.7,0.8,2.7,2.7,0.8,0.8,25,17,0,0,14,0.6694517603608513,0,0
johnsre02,0,0,0,0,1,115,10.600000000000001,7.899999999999998,11.6,10.2,6.8,9.299999999999999,120,52,0,0,27,0.7059662343610134,1,0
johnsro02,0,0,0,0,0,178,16.9,17.7,16.7,15.8,16.3,17.4,176,39,0,1,-4,0.8015494394451232,1,0
johnsro07,0,0,0,0,0,-8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,4,0,0,-1,0.560533058263734,0,0
johnsru01,0,0,0,0,0,30,2.6,2.4,2.6,2.6,2.4,2.4,30,17,0,0,2,0.7136318826581163,0,0
johnssp01,0,0,0,0,0,-7,-0.6,0.1,-0.6,-0.6,0.1,0.1,-7,-7,0,0,-6,0.6057872690360548,0,0
johnsti01,0,0,0,0,0,-3,-0.5999999999999999,-0.10000000000000003,-0.5999999999999999,-0.5999999999999999,-0.10000000000000003,-0.10000000000000003,-3,14,0,0,-6,0.529775413711584,0,0
johnswa03,0,0,0,0,0,5,0.4,0.49999999999999994,0.7,0.7,0.7,0.7000000000000001,8,6,0,0,-2,0.6458042973286875,0,0
jollesm01,0,0,0,0,0,57,5.300000000000001,7.0,5.300000000000001,5.300000000000001,7.0,7.0,57,24,0,1,-18,0.8109419554395632,0,0
jonesan01,0,1,0,0,0,652,62.6,39.9,46.4,42.3,28.200000000000003,31.099999999999998,481,88,5,5,235,0.8142297996023076,1,0
jonesbo01,0,0,0,0,0,63,6.3,4.499999999999999,6.8,6.8,5.4,5.399999999999999,67,21,0,0,19,0.6333870910151276,0,0
jonesbo02,0,0,0,0,0,-4,-0.5000000000000001,-0.8,0.2,-5.551115123125783e-17,-0.2,-0.09999999999999998,2,6,0,0,2,0.6246937517848823,0,0
jonesch01,0,0,0,0,0,25,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.3000000000000003,25,25,0,0,1,0.8237745098039215,0,0
jonesch03,0,0,0,0,0,35,3.2,3.5,3.2,3.2,3.5,3.5,35,16,0,0,-2,0.5657925037719367,0,0
jonesch05,0,0,0,0,0,7,0.2999999999999997,0.4,1.2,0.8999999999999999,1.2,1.2000000000000002,15,14,0,0,0,0.7014557479254292,0,0
jonesch06,0,0,1,0,4,896,85.1,88.10000000000002,46.699999999999996,41.4,44.0,47.5,497,80,8,8,-24,0.931951610581172,1,1
jonescl01,0,0,0,0,1,171,18.0,18.6,20.7,18.5,17.6,20.2,190,64,1,0,-12,0.7362505175918184,1,0
jonesda01,0,0,1,0,0,142,15.0,13.100000000000001,13.200000000000001,11.1,9.200000000000001,11.4,123,31,0,0,16,0.6608377245522541,1,0
jonesda03,0,0,0,0,0,-13,-3.8000000000000003,1.5999999999999996,-1.2000000000000002,-1.3000000000000003,2.5,3.0000000000000004,4,9,0,0,-41,0.6338683432015055,0,0
jonesfi01,0,0,0,0,0,316,34.199999999999996,26.200000000000003,29.1,28.4,20.8,21.8,268,43,0,0,70,0.6647839426090831,0,0
jonesga02,0,0,0,0,0,49,3.5000000000000004,6.7,4.1,4.1,7.1000000000000005,7.099999999999999,54,33,0,0,-29,0.7577608881787689,0,0
jonesja03,0,0,0,0,0,-14,-1.7,-1.3,-1.7,-1.7,-1.3,-1.3,-14,0,0,0,-2,0.6563728635594703,0,0
jonesja05,0,0,0,0,0,123,11.6,11.299999999999999,13.2,11.9,11.3,11.7,139,56,0,0,4,0.7677826985802105,1,0
jonesly01,0,0,0,0,0,-11,-1.4000000000000001,-2.3000000000000003,-0.30000000000000004,-0.6000000000000001,-1.7000000000000002,-1.2,-1,5,0,0,9,0.621013727560718,0,0
jonesma01,0,0,0,0,0,193,20.900000000000002,22.099999999999998,20.1,19.8,19.700000000000003,20.900000000000002,186,38,0,0,-16,0.7691206518735394,1,0
jonesni01,0,0,0,0,0,-7,-1.1999999999999997,-0.1999999999999999,-1.1999999999999997,-1.2,-0.1999999999999999,-0.1999999999999999,-7,4,0,0,-8,0.6806334799434282,0,0
jonesru01,0,0,1,0,0,228,22.6,19.999999999999996,20.500000000000004,15.5,14.799999999999999,17.0,203,40,2,0,24,0.742570819878218,1,0
joneste02,0,0,0,0,0,10,0.7999999999999998,-0.9,0.7999999999999998,0.7999999999999998,-0.9,-0.9,10,17,0,0,17,0.5864822951667097,0,0
jonesti02,0,0,0,0,0,5,0.10000000000000009,0.09999999999999998,0.10000000000000009,0.10000000000000009,0.09999999999999998,0.09999999999999998,5,7,0,0,0,0.5863582759538936,0,0
jonesto01,0,0,0,0,0,105,10.5,8.299999999999999,10.8,10.8,8.200000000000001,8.200000000000001,108,27,0,0,19,0.5719130220719472,0,0
jonestr01,0,0,0,0,0,29,2.3000000000000003,3.2,2.3000000000000003,2.3000000000000003,3.2,3.2,29,14,0,0,-7,0.7080169067652409,0,0
joneswi01,0,0,0,0,0,265,24.900000000000002,29.1,19.900000000000002,19.3,20.700000000000003,21.700000000000003,208,43,2,2,-22,0.7487031083158907,1,0
joosted01,0,0,0,0,0,320,31.400000000000002,30.900000000000002,27.900000000000002,26.2,26.4,27.4,281,71,2,5,5,0.7162596053106531,1,0
jordabr01,0,0,0,0,0,348,33.099999999999994,17.8,30.6,28.4,14.8,18.6,319,72,1,2,153,0.7781586130563773,1,0
jordabu01,0,0,0,0,0,108,11.200000000000001,10.9,11.4,11.399999999999999,11.0,11.0,110,33,0,0,3,0.7238479650184998,0,0
jordadu01,0,0,0,0,0,-26,-2.9000000000000004,-1.4,-2.9000000000000004,-2.9000000000000004,-1.4,-1.4,-26,-11,0,0,-14,0.5023301398083885,0,0
jordaji01,0,0,0,0,0,-19,-1.9000000000000001,-1.4000000000000001,-1.9000000000000001,-1.9000000000000001,-1.4000000000000001,-1.4000000000000001,-19,3,0,0,-5,0.5820303996819959,0,0
jordake01,0,0,0,0,0,-14,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-14,6,0,0,1,0.6548221327372165,0,0
jordari02,0,0,0,0,0,52,4.9,5.3,5.800000000000001,4.9,5.3,6.3,59,18,0,0,-5,0.7290744665378461,0,0
jordati01,0,2,0,0,0,101,11.200000000000001,14.300000000000002,11.200000000000001,11.200000000000001,14.300000000000002,14.300000000000002,101,32,0,0,-23,0.7228096928486909,0,0
jorgear01,0,0,0,0,0,-7,-0.7,0.3000000000000001,0.5,-0.49999999999999994,0.6,1.1,5,4,0,0,-9,0.6224990599188289,1,0
jorgemi01,0,0,0,0,0,101,8.7,7.200000000000001,10.2,9.600000000000001,7.8,8.0,105,40,0,0,14,0.7134742648975496,1,0
jorgesp01,0,0,0,0,0,37,3.5,3.4999999999999996,3.5,3.5,3.4999999999999996,3.4999999999999996,37,23,0,0,1,0.7349631031220436,0,0
josefe01,0,0,0,0,0,66,6.000000000000001,6.7,7.300000000000001,6.2,6.9,7.800000000000002,78,26,1,0,-5,0.7408048706653584,1,0
josepdu01,0,0,0,0,0,39,3.4,4.8999999999999995,3.5,3.5,4.9,4.9,39,20,1,0,-9,0.6548020812372437,0,0
josepri01,0,0,0,0,0,0,-0.09999999999999987,0.7,-0.09999999999999987,-0.09999999999999987,0.7,0.7,0,6,0,0,-9,0.645802612236313,0,0
joshuvo01,0,0,0,0,0,-11,-1.9999999999999998,3.0999999999999996,1.9000000000000001,-2.1999999999999997,3.2,3.6999999999999997,23,23,0,0,-49,0.6863727261780288,0,0
joycebi01,0,3,0,0,0,305,26.4,29.5,26.4,26.4,29.5,29.5,305,72,0,0,-36,0.8873611715949368,0,0
joynewa01,0,0,0,0,0,371,35.7,31.400000000000002,23.5,20.3,18.4,21.5,243,43,1,2,54,0.8001392727947769,1,0
judgejo01,0,0,0,0,0,475,47.2,43.80000000000001,26.499999999999996,23.7,21.799999999999997,24.7,264,42,0,2,35,0.7808674939391036,1,0
judniwa01,0,0,0,0,0,162,15.9,17.0,15.9,15.9,17.0,17.0,162,51,0,2,-10,0.8161527939040385,0,0
jurgebi01,0,0,0,0,0,280,28.599999999999998,17.0,21.8,18.0,12.7,14.5,209,39,0,2,113,0.6461313274672329,1,0
justida01,0,0,0,1,0,411,40.50000000000001,34.8,29.5,25.599999999999998,20.7,24.8,298,55,3,5,50,0.8780919568316026,1,0
jutzesk01,0,0,0,0,0,-29,-3.8000000000000003,-2.2,-3.8000000000000003,-3.8000000000000003,-2.2,-2.2,-29,1,0,0,-14,0.5080794851334004,0,0
kahoemi01,0,0,0,0,0,-9,-0.8999999999999999,0.20000000000000004,0.30000000000000016,-0.09999999999999995,1.2000000000000002,1.2000000000000002,3,4,0,0,-8,0.5044987692046515,1,0
kaiseal01,0,0,0,0,0,-23,-2.6,-1.6,-2.6,-2.6,-1.6,-1.6,-23,-4,0,0,-8,0.5325170068027211,0,0
kalinal01,3,0,1,1,4,905,92.6,78.90000000000003,48.7,43.7,35.0,41.300000000000004,475,85,15,12,154,0.8523848494503694,1,1
kammwi01,0,0,0,0,0,360,34.79999999999999,30.2,25.6,24.599999999999998,21.1,22.500000000000004,262,51,0,2,50,0.7393762699906887,1,0
kampoal01,0,0,0,0,0,65,6.7,7.199999999999999,8.1,8.1,7.4,7.6,80,24,0,0,-5,0.678632893045279,0,0
kanehro01,0,0,0,0,0,-15,-1.7000000000000002,-0.5,-1.7000000000000002,-1.7000000000000002,-0.5,-0.5,-15,-1,0,0,-14,0.569527650112961,0,0
kanejo01,0,0,0,0,0,15,1.4000000000000001,1.9999999999999996,1.4000000000000001,1.4000000000000001,1.9999999999999996,1.9999999999999996,15,12,0,0,-4,0.5601112831814481,0,0
kaplega01,0,0,0,0,0,90,8.5,8.699999999999998,8.100000000000001,6.2,7.199999999999999,9.0,86,20,0,0,1,0.7446669934084431,1,0
karkoro01,0,0,0,0,0,149,14.699999999999998,8.499999999999996,13.3,13.3,9.0,9.0,135,33,0,0,62,0.6590245743482228,1,0
karroer01,0,0,0,0,0,131,10.700000000000001,11.7,13.9,12.999999999999998,12.100000000000001,13.499999999999998,156,42,0,2,-7,0.7776881552157855,1,0
kaskoed01,0,0,0,0,0,113,11.100000000000001,8.299999999999999,11.299999999999999,9.4,7.8,8.8,113,36,1,1,29,0.6416760912828875,1,0
katama01,0,0,0,0,0,-6,-0.7000000000000002,-0.30000000000000004,-0.7000000000000002,-0.7000000000000002,-0.30000000000000004,-0.30000000000000004,-6,6,0,0,-3,0.6521060723980183,0,0
kattra01,0,0,0,0,0,6,1.3877787807814457e-16,-0.2,0.8000000000000003,0.20000000000000015,-0.0999999999999999,0.7000000000000001,11,13,0,0,6,0.6321371467041752,0,0
kauffbe01,0,0,0,0,0,131,14.5,15.499999999999998,14.5,14.5,15.499999999999998,15.499999999999998,131,42,0,0,-8,0.7550289545870161,0,0
kavanma01,0,0,0,0,0,38,3.8000000000000003,5.1,3.8000000000000003,3.8000000000000003,5.1,5.1,38,29,0,0,-10,0.683622241246111,0,0
kazaked01,0,0,0,0,0,21,2.0,2.0,2.0,2.0,2.0,2.0,21,20,1,0,1,0.7212530173359666,0,0
kazante01,0,0,0,0,0,-49,-5.9,-3.2,-5.9,-5.9,-3.2,-3.2,-49,1,0,0,-22,0.5617688594403628,0,0
kearnau01,0,0,0,0,0,140,13.000000000000004,10.8,15.100000000000001,13.0,9.9,12.1,157,41,0,0,25,0.7471747349565797,1,0
kearnbo01,0,0,0,0,0,42,3.8000000000000003,1.9999999999999998,3.8000000000000003,3.8000000000000003,1.9999999999999998,1.9999999999999998,42,16,0,0,20,0.6067991682383094,0,0
keelewi01,4,0,2,0,3,318,31.5,33.2,26.6,26.0,25.400000000000002,25.799999999999997,264,46,0,0,-4,0.7274651495444078,1,1
keenaji01,0,0,0,0,0,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-5,0,0,0,3,0.5300756287741103,0,0
keistbi01,0,0,0,0,0,112,11.1,15.0,11.1,11.1,15.0,15.0,112,38,0,0,-42,0.7649770651625178,0,0
kellech01,0,1,0,1,0,432,43.6,39.6,39.1,39.1,35.1,35.1,387,69,5,4,38,0.9238542662716611,1,0
kellejo02,0,0,0,0,0,18,1.8,2.1,1.8,1.8,2.1,2.1,18,14,0,0,-2,0.7201270690883772,0,0
kellemi02,0,0,0,0,0,-14,-2.4,-3.6,-0.20000000000000007,-1.0,-2.1,-1.2999999999999998,2,3,0,0,11,0.5092301813192244,1,0
kellyji01,0,0,0,0,0,9,0.9,1.0,0.9,0.9,1.0,1.0,9,9,0,0,0,0.7022556390977444,0,0
kellyjo01,0,0,0,0,0,-20,-1.8,-0.7,-1.8,-1.8,-0.7,-0.7,-20,0,0,0,-12,0.3041963982330955,0,0
kellyjo03,0,0,0,0,0,-2,-1.2000000000000002,-1.1,-1.2000000000000002,-1.2000000000000002,-1.1,-1.1,-2,5,0,0,0,0.5566125302961404,0,0
kellymi02,0,0,0,0,0,4,0.3,-0.10000000000000003,0.3,0.3,-0.10000000000000003,-0.10000000000000003,4,10,0,0,5,0.7123655913978495,0,0
kellypa01,0,0,0,0,0,123,11.7,17.1,9.999999999999998,8.1,11.400000000000002,12.899999999999999,102,23,1,0,-43,0.725011841106193,1,0
kellypa03,0,0,0,0,0,53,4.8,3.6,5.199999999999999,4.7,3.4000000000000004,4.0,57,25,0,0,15,0.6582848491127433,0,0
kellyro01,1,0,0,0,0,206,20.500000000000004,23.900000000000002,18.599999999999998,16.2,16.7,18.7,185,53,2,0,-36,0.7582034763653466,1,0
keltnke01,0,0,0,0,0,333,33.3,27.0,28.4,24.8,19.4,22.6,281,61,7,5,60,0.7708738099478204,1,0
kemmlru01,0,0,0,0,0,-3,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-3,-1,0,0,-1,0.2,0,0
kempst01,0,0,0,0,1,199,19.400000000000002,23.000000000000004,19.0,19.0,21.5,22.2,192,43,1,2,-29,0.7957026670922713,1,0
kendafr01,0,0,0,0,0,22,0.9999999999999997,2.3,3.3999999999999995,2.4,3.4,4.6,42,30,0,0,-13,0.59517112933373,1,0
kendaja01,0,0,0,0,2,449,41.7,40.79999999999999,30.399999999999995,25.199999999999996,26.0,29.7,323,59,3,0,16,0.7156693934933911,1,0
kennead01,0,0,0,0,0,218,20.900000000000002,15.699999999999998,20.400000000000002,18.3,12.5,14.899999999999999,210,47,0,0,52,0.6984302327386699,1,0
kennebo01,0,0,0,0,0,-16,-2.7,-3.9999999999999987,4.4,3.3999999999999995,2.3,2.7,47,18,0,1,10,0.6596077593839587,1,0
kennedo01,0,0,0,0,0,46,4.6,3.3,4.6,4.6,3.3,3.3,46,19,0,0,14,0.5964769647696477,0,0
kenneje01,0,0,0,0,0,86,9.0,4.699999999999999,9.0,9.0,4.699999999999999,4.699999999999999,86,29,0,0,39,0.621030054999084,0,0
kennejo03,0,0,0,0,0,-13,-2.9,2.1,0.8,-0.8,2.9000000000000004,3.9,16,7,0,0,-38,0.5899758832725805,1,0
kenneju01,0,0,0,0,0,30,2.8000000000000003,1.4,2.8000000000000003,2.8000000000000003,1.4000000000000001,1.4,30,13,0,0,11,0.6230296387990522,0,0
kennete02,0,0,0,0,0,217,21.700000000000003,18.6,19.500000000000004,18.7,16.8,16.9,189,44,4,2,22,0.6973996097619665,1,0
kentje01,1,0,0,0,0,589,55.5,60.199999999999996,35.9,34.4,35.1,36.0,376,78,5,5,-42,0.8454175926765344,1,0
kenwobi01,0,0,0,0,0,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-2,-1,0,0,0,0.4744496855345912,0,0
keougjo01,0,0,0,0,0,10,0.3999999999999998,0.6000000000000001,0.3999999999999998,0.3999999999999998,0.6000000000000001,0.6000000000000001,10,14,0,0,-1,0.6279098195624244,0,0
keougma01,0,0,0,0,0,21,1.2999999999999998,1.6000000000000003,3.7,2.2,2.7,3.1000000000000005,41,13,0,0,-1,0.6784394431902172,1,0
keppije01,0,0,0,0,1,22,1.2000000000000004,7.199999999999999,4.6,3.1000000000000005,8.1,8.3,52,26,0,0,-57,0.7080974119410332,0,0
kerrbu01,0,0,0,0,0,125,12.100000000000001,10.6,12.5,12.0,10.4,11.1,128,33,1,2,17,0.6303745103870495,0,0
kerrjo01,0,0,0,0,0,15,1.6000000000000005,2.0,1.6000000000000005,1.6,2.0,2.0,15,11,0,0,-5,0.6461246862353363,0,0
kessido01,0,0,0,0,0,107,8.900000000000004,12.299999999999997,11.300000000000002,10.600000000000001,9.9,11.499999999999998,114,37,6,2,-41,0.6199947842410802,1,0
kesslhe01,0,0,0,0,0,-7,-0.5,1.2999999999999998,-0.5,-0.5,1.2999999999999998,1.2999999999999998,-7,-1,0,0,-21,0.5356834958780107,0,0
khalisa01,0,0,0,0,0,11,0.8999999999999999,-0.1,0.8999999999999999,0.8999999999999999,-0.1,-0.1,11,12,0,0,10,0.5736447298336983,0,0
kieltbo01,0,0,0,0,0,67,6.4,6.300000000000001,6.4,6.4,6.300000000000001,6.300000000000001,67,28,0,0,2,0.7484337167070219,0,0
kildupe01,0,0,0,0,0,61,6.3999999999999995,6.3,6.3999999999999995,6.3999999999999995,6.3,6.3,61,30,0,0,4,0.6836587050568945,0,0
killebi01,0,0,0,0,0,98,9.9,1.8999999999999995,9.6,9.200000000000001,4.6000000000000005,4.600000000000001,90,19,0,0,73,0.5365271369851523,1,0
killeha01,0,7,1,3,0,601,60.8,71.89999999999999,38.300000000000004,35.1,40.800000000000004,45.6,376,61,11,5,-79,0.8821469836767841,1,1
killere01,0,0,0,0,0,47,4.300000000000001,4.9,4.300000000000001,4.3,4.9,4.9,47,25,0,0,-2,0.5962429959430988,0,0
kimmbr01,0,0,0,0,0,3,0.30000000000000016,0.2999999999999999,0.30000000000000016,0.30000000000000016,0.2999999999999999,0.2999999999999999,3,15,0,0,0,0.5731452529511358,0,0
kindaje01,0,0,0,0,0,-15,-2.900000000000001,-3.0000000000000004,0.09999999999999976,-0.8000000000000002,-1.6,-0.8,12,16,0,0,5,0.5864758302956488,0,0
kinerra01,0,6,1,1,1,484,47.9,52.800000000000004,42.7,42.4,45.4,45.400000000000006,429,82,6,3,-40,0.9419177154800099,1,1
kingemi01,0,0,0,0,0,13,0.6000000000000001,2.8000000000000003,3.1999999999999993,2.9000000000000004,2.6,3.8000000000000003,35,15,0,0,-23,0.7175976526538879,1,0
kingha01,0,0,0,0,0,15,1.3,2.6,1.3,1.2999999999999998,2.6,2.6,15,9,0,0,-13,0.6793154188546036,0,0
kingje01,0,0,0,0,0,180,16.899999999999995,12.0,16.099999999999998,15.5,11.000000000000002,11.3,168,37,0,0,46,0.7482673832540621,1,0
kingji01,0,0,0,0,0,126,11.0,9.9,10.800000000000002,8.399999999999999,8.5,9.7,120,25,0,0,23,0.7314094029903484,1,0
kingle02,0,0,0,0,0,-13,-2.1,-0.29999999999999993,-2.1,-2.1,-0.29999999999999993,-0.29999999999999993,-13,5,0,0,-15,0.6530958281316961,0,0
kingmda01,0,4,0,1,0,185,17.5,23.3,16.099999999999998,12.0,15.1,18.5,162,39,3,5,-59,0.774754494960334,1,0
kingsge01,0,0,0,0,0,-7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-7,7,0,0,0,0.6138688255174112,0,0
kinkami01,0,0,0,0,0,4,0.4000000000000001,1.1,0.4000000000000001,0.4000000000000001,1.1,1.1,4,8,0,0,-6,0.6949469116823035,0,0
kinslto01,0,0,0,0,0,1,0.9000000000000002,2.8,1.6,1.0000000000000002,2.8000000000000003,3.0,9,26,0,0,-24,0.6520001225189904,0,0
kirbywa01,0,0,0,0,0,22,1.7000000000000006,0.4000000000000001,2.4000000000000004,2.1,0.8,0.8999999999999998,28,33,0,0,16,0.648923744898024,0,0
kirkeja01,0,0,0,0,0,17,1.2,3.0,1.2,1.2,3.0,3.0,17,16,0,0,-15,0.6945218895150539,0,0
kirklwi01,0,0,0,0,0,109,9.500000000000002,8.000000000000002,10.8,10.8,8.700000000000001,9.100000000000001,117,31,0,0,24,0.7230351526287416,0,0
kirkped01,0,0,0,0,0,90,8.4,8.1,10.400000000000002,10.1,8.9,9.099999999999998,101,31,0,0,6,0.6852678620080369,1,0
kirkpen01,0,0,0,0,0,2,0.1,-0.09999999999999998,0.1,0.1,-0.09999999999999998,-0.09999999999999998,2,2,0,0,3,0.5403106409324612,0,0
kittlro01,0,0,0,0,0,52,4.699999999999999,7.6,5.8999999999999995,4.8,6.9,8.1,62,19,1,0,-25,0.7698574509588303,1,0
kittrma01,0,0,0,0,0,0,1.5999999999999999,-2.220446049250313e-16,5.2,4.8,2.7,4.2,52,18,0,0,22,0.5418064393968471,1,0
klausbi01,0,0,0,0,0,86,8.0,6.799999999999999,9.600000000000001,8.4,6.9,7.799999999999999,99,27,0,1,13,0.685847063581859,0,0
klausbo01,0,0,0,0,0,9,0.7,1.2,0.7,0.7,1.2,1.2,9,7,0,0,-5,0.5885069084846801,0,0
kleinlo01,0,0,0,0,0,76,8.0,5.8,8.0,8.0,5.8,5.8,76,60,0,1,20,0.6997470406551787,0,0
kleinre01,0,0,0,0,0,48,4.699999999999999,4.4,5.0,5.0,4.5,4.500000000000001,51,13,0,0,3,0.5381773493238462,0,0
kleskry01,0,0,0,0,0,289,26.5,33.4,21.7,19.9,23.0,25.499999999999996,233,49,1,0,-63,0.8665380200040099,1,0
klimclo01,0,0,0,0,0,-20,-2.7,-0.6000000000000002,-0.4,-2.1,-0.6000000000000001,1.3,-1,6,0,0,-17,0.6056763710700691,1,0
klingjo01,0,0,0,0,0,268,29.2,24.200000000000003,25.9,23.1,18.1,20.5,234,46,0,1,46,0.6655481142800477,1,0
kluszte01,1,2,1,1,3,331,31.7,35.1,28.6,27.7,30.2,31.000000000000004,294,79,4,3,-17,0.8489232775890725,1,0
kluttcl01,0,0,0,0,0,75,7.300000000000001,4.8,7.3,6.6,4.5,5.299999999999999,73,20,0,0,23,0.6627517911940475,0,0
kluttmi01,0,0,0,0,0,4,0.20000000000000004,0.8000000000000003,1.5999999999999999,0.30000000000000027,0.9,1.8,16,8,0,0,-6,0.6537643239607853,0,0
knabeot01,0,0,0,0,0,113,11.299999999999999,8.5,10.9,10.9,8.1,8.100000000000001,109,28,0,3,28,0.6162110941761592,0,0
kniceal01,0,0,0,0,0,-9,-1.3,-0.3000000000000001,-1.3,-1.3,-0.3000000000000001,-0.3000000000000001,-9,3,0,0,-10,0.6216302504240248,0,0
knickbi01,0,0,0,0,0,50,4.6,5.5,6.9,5.2,5.300000000000001,6.599999999999999,73,30,0,1,-6,0.6902231249583268,1,0
knighjo01,0,0,0,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0,0,0,0.625,0,0
knighjo02,0,0,0,0,0,50,4.4,7.5,5.4,5.4,7.5,7.8999999999999995,57,40,0,1,-27,0.5907037950675526,0,0
