Player,H_ymax,HR_ymax,R_ymax,RBI_ymax,BA_ymax,WAR_best_7,WAR_7,oWAR_7,oWAR_best_7,RAR_best_7,RAR_max,AS,MVP,RAR,WAR,oWAR,Rfield
margoma01,0,0,0,0,0,8.2,8.2,5.0,5.0,88,25,0,0,88,8.2,5.0,34
marisja01,0,0,0,0,0,11.4,11.0,4.8,4.8,109,23,0,0,114,11.799999999999999,3.9000000000000004,71
markani01,1,0,0,0,0,24.600000000000005,23.7,22.5,23.2,251,73,1,1,350,33.4,32.9,10
marteje01,0,0,0,0,0,0.10000000000000003,0.10000000000000003,0.7000000000000002,0.7000000000000002,1,9,0,0,1,0.10000000000000003,0.7000000000000002,-6
marteke01,1,0,0,0,1,16.7,16.7,14.399999999999999,14.399999999999999,172,73,1,0,172,16.7,14.399999999999999,24
martest01,0,0,0,0,0,27.8,27.4,21.3,22.5,280,49,1,0,310,30.8,24.2,64
martijd02,2,1,1,2,2,27.8,25.3,28.1,30.099999999999998,270,66,3,4,254,25.799999999999997,29.200000000000003,-39
martijo08,0,0,0,0,0,2.5000000000000004,2.5000000000000004,5.700000000000001,5.700000000000001,31,21,0,0,31,2.5000000000000004,5.700000000000001,-28
martile01,0,0,0,0,0,11.799999999999999,11.600000000000001,5.9,7.200000000000001,111,41,0,0,108,11.6,5.8,49
martimi02,0,0,0,0,0,-1.2000000000000002,-1.2,-2.4,-2.3999999999999995,-9,2,0,0,-9,-1.2000000000000002,-2.3999999999999995,11
martiru01,0,0,0,0,0,27.299999999999997,22.2,18.400000000000002,22.4,272,58,4,3,390,38.900000000000006,33.2,56
martivi01,1,0,0,0,4,29.0,23.8,28.299999999999997,33.4,291,53,5,5,321,32.00000000000001,37.3,-58
mathije01,0,0,0,0,0,3.7,2.0,-1.6,-0.39999999999999997,41,9,0,0,14,0.3999999999999999,-6.499999999999998,66
mauerjo01,0,0,0,0,6,38.9,34.9,35.8,39.0,391,81,6,5,553,55.1,53.10000000000001,19
maybica01,0,0,0,0,0,14.0,10.3,11.2,13.6,137,42,0,0,143,13.799999999999999,14.600000000000001,-10
mazarno01,0,0,0,0,0,1.0,1.0,3.3000000000000003,3.3000000000000003,9,9,0,0,9,1.0,3.3000000000000003,-24
mccanbr01,0,0,0,0,1,24.800000000000004,21.3,21.900000000000002,24.8,250,57,7,2,325,32.00000000000001,34.099999999999994,-22
mccanja02,0,0,0,0,0,7.4,7.1,6.4,6.5,74,35,1,0,67,6.7,6.0,5
mccutan01,1,0,0,0,3,38.3,37.6,41.7,42.300000000000004,380,75,5,4,451,44.6,53.29999999999999,-78
mcgehca01,0,0,0,0,0,2.3000000000000007,1.1000000000000003,4.1000000000000005,5.1,34,18,0,0,21,0.8,3.7,-28
mckenmi01,0,0,0,0,0,2.5,2.5,3.3,3.3,26,16,0,0,26,2.5,3.3,-8
mckinbi01,0,0,0,0,0,0.6,0.6,0.5999999999999999,0.5999999999999999,6,2,0,0,6,0.6,0.5999999999999999,-1
mcmahry01,0,0,0,0,0,4.1,4.1,1.7999999999999998,1.7999999999999998,43,20,0,0,43,4.1,1.7999999999999998,23
mcneije01,0,0,0,0,1,10.299999999999999,10.299999999999999,8.8,8.8,107,53,1,0,107,10.299999999999999,8.8,18
meadoau01,0,0,0,0,0,4.2,4.2,5.8999999999999995,5.8999999999999995,44,40,1,1,44,4.2,5.8999999999999995,-17
mercaos01,0,0,0,0,0,1.8000000000000003,1.8000000000000003,0.8,0.8,17,21,0,0,17,1.8000000000000003,0.8,9
mercejo03,0,0,0,0,0,6.5,6.4,10.2,10.200000000000001,73,24,0,0,77,6.800000000000001,10.2,-31
merriwh01,2,0,0,0,0,14.5,14.5,14.000000000000002,14.000000000000002,141,43,1,1,141,14.5,14.000000000000002,1
mesorde01,0,0,0,0,0,5.1000000000000005,5.000000000000001,5.3999999999999995,5.8,54,47,1,1,51,4.700000000000001,5.3,-5
middlwi01,0,0,0,0,0,-0.7999999999999998,-0.7999999999999998,0.4999999999999999,0.4999999999999999,-2,14,0,0,-2,-0.7999999999999998,0.4999999999999999,-12
millebr02,0,0,0,0,0,7.700000000000001,6.8,12.6,13.100000000000003,75,20,0,0,79,8.0,13.8,-58
molinya01,0,0,0,0,2,28.700000000000003,27.3,20.0,21.8,283,69,9,5,423,41.099999999999994,28.499999999999996,124
moncayo01,0,0,0,0,1,9.399999999999999,9.399999999999999,9.900000000000002,9.900000000000002,94,51,0,1,94,9.399999999999999,9.900000000000002,-6
mondera02,0,0,0,0,0,4.3,4.3,4.2,4.2,41,21,0,0,41,4.3,4.2,-1
montemi01,0,0,0,0,0,16.5,16.5,16.4,16.4,168,43,2,2,152,14.5,17.4,-31
mooredy01,0,0,0,0,0,2.3000000000000003,2.3000000000000003,1.4000000000000001,1.4000000000000001,23,18,0,0,23,2.3000000000000003,1.4000000000000001,8
moorety01,0,0,0,0,0,-2.4000000000000004,-2.4000000000000004,-0.8,-0.8,-20,2,0,0,-20,-2.4000000000000004,-0.8,-15
moralke01,0,0,0,0,0,15.399999999999999,13.700000000000001,12.7,14.399999999999999,150,44,0,1,131,13.3,11.899999999999999,11
moranco01,0,0,0,0,0,0.5,0.5,3.8,3.8,10,10,0,0,10,0.5,3.8,-29
morelmi01,0,0,0,0,0,10.3,9.5,6.2,7.7,100,22,1,0,112,11.200000000000001,8.200000000000001,26
morneju01,0,0,0,0,2,24.299999999999997,21.9,20.0,22.399999999999995,243,46,4,4,272,26.899999999999995,24.9,20
morrilo01,0,0,0,0,0,5.500000000000001,4.1000000000000005,8.0,9.9,57,30,0,0,45,4.0,8.8,-48
morsemi01,0,0,0,0,0,7.000000000000001,6.1,8.9,10.500000000000002,73,34,0,1,48,3.9,9.600000000000001,-55
mossbr01,0,0,0,0,0,6.7,6.1000000000000005,8.0,9.2,69,25,1,0,55,5.0,7.3999999999999995,-24
moustmi01,0,0,0,0,0,15.2,11.5,13.8,15.500000000000002,153,39,3,1,152,15.099999999999998,16.599999999999998,-14
mullice01,1,0,0,0,0,1.4000000000000001,1.4000000000000001,1.7,1.7,15,16,0,0,15,1.4000000000000001,1.7,-3
muncyma01,0,0,0,0,0,11.399999999999999,11.399999999999999,10.6,10.6,120,57,1,2,120,11.399999999999999,10.6,11
munozya01,0,0,0,0,0,0.3,0.3,1.7,1.7,6,6,0,0,6,0.3,1.7,-11
murphda08,1,0,0,0,3,18.5,18.1,23.599999999999998,23.6,193,47,3,2,219,20.3,25.900000000000002,-47
murphjr01,0,0,0,0,0,0.29999999999999993,0.10000000000000003,0.4,0.4999999999999999,6,5,0,0,1,-0.19999999999999996,1.6653345369377348e-16,-1
murphto04,0,0,0,0,0,2.5,2.5,2.1,2.1,28,27,0,0,28,2.5,2.1,6
myerswi01,0,0,0,0,0,13.6,11.0,11.4,13.1,140,36,1,1,131,12.299999999999999,13.4,-10
napolmi01,0,0,0,0,1,22.0,21.2,22.2,22.3,216,55,1,0,259,26.400000000000002,28.099999999999998,-17
naquity01,0,0,0,0,0,3.5,3.5,3.5,3.5,35,13,0,0,35,3.5,3.5,-2
narvaom01,0,0,0,0,0,6.6000000000000005,6.6000000000000005,8.2,8.2,65,22,0,0,65,6.6000000000000005,8.2,-18
navada01,0,0,0,0,0,8.5,8.5,6.8,6.8,81,32,0,0,81,8.5,6.8,14
navardi01,0,0,0,0,0,8.500000000000002,6.199999999999999,6.0,8.8,83,23,1,0,72,7.1,8.0,-12
naylojo01,0,0,0,0,0,0.19999999999999998,0.19999999999999998,0.8,0.8,4,3,0,0,4,0.19999999999999998,0.8,-5
newmake01,0,0,0,0,0,1.2,1.2,2.6,2.6,15,32,0,0,15,1.2,2.6,-13
nieuwki01,0,0,0,0,0,2.9000000000000004,2.9000000000000004,1.7,1.7,31,13,0,0,31,2.9000000000000004,1.7,10
nimmobr01,0,0,0,0,0,9.3,9.3,10.0,10.0,98,47,0,0,98,9.3,10.0,-3
nolaau01,0,0,0,0,0,2.4999999999999996,2.4999999999999996,2.6999999999999997,2.6999999999999997,26,14,0,0,26,2.4999999999999996,2.6999999999999997,-2
norride01,0,0,0,0,0,8.9,8.9,8.499999999999998,8.499999999999998,87,29,1,0,87,8.9,8.499999999999998,2
nunezed02,0,0,0,0,1,4.000000000000001,2.5,9.7,10.0,41,17,1,0,2,0.20000000000000018,9.799999999999999,-97
nunezre01,0,0,0,0,0,2.5,2.5,2.6999999999999997,2.6999999999999997,22,14,0,0,22,2.5,2.6999999999999997,-5
odorro01,0,0,0,0,0,7.000000000000001,6.300000000000001,8.4,9.3,66,26,0,0,60,6.300000000000001,8.6,-25
ohearry01,0,0,0,0,0,-1.1999999999999997,-1.1999999999999997,-0.4,-0.4,-14,7,0,0,-14,-1.1999999999999997,-0.4,-10
ohtansh01,0,1,0,0,0,6.0,6.0,5.800000000000001,5.800000000000001,60,27,0,0,60,6.0,5.800000000000001,0
olsonma02,0,0,0,0,0,13.0,13.0,10.100000000000001,10.100000000000001,129,50,0,1,129,13.0,10.100000000000001,26
oneilty01,0,0,0,0,0,3.0,3.0,1.5,1.5,31,12,0,0,31,3.0,1.5,15
orlanpa01,0,0,0,0,0,1.6,1.6,0.30000000000000004,0.30000000000000004,17,20,0,0,17,1.6,0.30000000000000004,12
ortizda01,0,2,1,4,2,35.3,28.1,28.599999999999998,35.400000000000006,355,66,10,7,554,55.300000000000004,57.0,-16
osunajo01,0,0,0,0,0,-0.9000000000000001,-0.9000000000000001,-0.09999999999999998,-0.09999999999999998,-5,2,0,0,-5,-0.9000000000000001,-0.09999999999999998,-7
owingch01,0,0,0,0,0,4.3,2.1,1.1,4.199999999999999,49,16,0,0,37,2.8000000000000003,2.0,8
ozunama01,1,0,0,2,1,20.2,20.200000000000003,19.7,19.699999999999996,214,59,2,2,223,20.900000000000002,19.7,15
pachejo01,0,0,0,0,0,-3.9000000000000004,-3.9000000000000004,-0.8999999999999999,-0.8999999999999999,-32,-2,0,0,-32,-3.9000000000000004,-0.8999999999999999,-28
paganan01,0,0,0,0,0,18.599999999999998,17.3,16.299999999999997,17.9,188,53,0,1,188,17.999999999999996,18.7,-5
palkada01,0,0,0,0,0,-0.9,-0.9,0.3999999999999999,0.3999999999999999,-10,5,0,0,-10,-0.9,0.3999999999999999,-14
panikjo01,0,0,0,0,0,7.199999999999999,6.8999999999999995,8.4,8.4,79,35,1,0,74,6.500000000000001,8.200000000000001,-14
paredji01,0,0,0,0,0,-1.4000000000000001,-1.4000000000000001,-0.30000000000000016,-0.30000000000000016,-9,5,0,0,-9,-1.4000000000000001,-0.30000000000000016,-11
parmech01,0,0,0,0,0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.9999999999999998,0.9999999999999998,1,13,0,0,1,-1.6653345369377348e-16,0.9999999999999998,-10
parrage01,0,0,0,0,0,13.700000000000001,11.8,5.4,6.6000000000000005,138,51,0,0,128,11.4,3.9,68
paulsbe01,0,0,0,0,0,0.5000000000000002,0.5000000000000002,0.20000000000000007,0.20000000000000007,6,11,0,0,6,0.5000000000000002,0.20000000000000007,2
pearcst01,0,0,0,0,0,11.1,10.6,9.899999999999999,10.099999999999998,105,53,0,0,97,9.799999999999999,8.3,12
pederjo01,0,0,0,0,0,10.4,10.4,11.6,11.7,110,35,1,0,105,9.799999999999999,11.500000000000002,-14
pedrodu01,4,0,2,0,1,41.1,38.9,31.1,33.1,404,78,4,3,507,52.0,41.50000000000001,99
penabr01,0,0,0,0,0,2.0,1.1,1.5,2.6,24,6,0,0,9,0.3,1.0999999999999999,-8
penara02,0,0,0,0,0,0.8999999999999999,0.8999999999999999,1.1,1.1,11,9,0,0,11,0.8999999999999999,1.1,-1
pencehu01,0,0,1,0,1,26.3,24.2,22.799999999999997,25.4,269,56,4,4,322,30.900000000000002,31.299999999999994,0
pennicl01,0,0,0,0,0,11.299999999999999,10.3,8.8,8.8,113,43,0,0,102,10.099999999999998,8.500000000000002,16
peralda01,0,0,0,0,1,13.399999999999999,13.3,12.9,13.2,139,36,0,0,144,13.899999999999999,13.499999999999998,8
peraljh01,0,0,0,0,0,26.5,20.8,21.4,26.3,260,55,3,1,306,30.400000000000002,33.5,-30
perazjo01,1,0,0,0,0,0.7000000000000001,0.7000000000000001,2.1000000000000005,2.1,17,25,0,0,17,0.7000000000000001,2.1,-10
perezca02,0,0,0,0,0,0.9999999999999997,0.9999999999999997,2.220446049250313e-16,2.220446049250313e-16,10,13,0,0,10,0.9999999999999997,2.220446049250313e-16,10
perezhe01,0,0,0,0,0,3.2,2.8000000000000003,1.2999999999999998,1.5,37,18,0,0,30,2.2,0.4999999999999999,18
perezro02,0,0,0,0,0,7.8999999999999995,7.6000000000000005,3.0,3.4,78,40,0,0,73,7.4,3.1,42
perezsa02,0,0,0,0,0,20.900000000000002,20.9,13.899999999999999,14.399999999999999,199,39,6,2,244,25.5,17.999999999999996,66
peterja01,0,0,0,0,0,1.9,1.4000000000000001,1.9,1.9000000000000001,23,12,0,0,14,0.8999999999999999,1.3000000000000003,-6
petitgr01,0,0,0,0,0,-0.09999999999999995,-0.09999999999999995,0.1,0.1,-3,9,0,0,-3,-0.09999999999999995,0.1,-4
phamth01,0,0,0,0,0,14.500000000000002,14.5,14.0,13.999999999999998,150,64,0,1,150,14.500000000000002,13.999999999999998,6
phegljo01,0,0,0,0,0,2.6000000000000005,2.6,2.9999999999999996,2.9999999999999996,24,16,0,0,20,2.0999999999999996,2.3,-3
phillbr01,0,0,0,0,0,24.8,24.3,19.1,20.3,254,47,3,2,300,28.499999999999996,26.900000000000002,19
pierza,0,0,0,0,0,18.2,14.700000000000001,13.9,18.9,185,47,2,1,248,23.900000000000002,28.4,-43
pillake01,0,0,0,0,0,16.1,16.1,10.700000000000001,10.700000000000001,155,48,0,1,158,16.400000000000002,10.299999999999999,55
pinama01,0,0,0,0,0,5.2,5.2,2.8000000000000003,2.8000000000000003,56,27,0,0,56,5.2,2.8000000000000003,25
pindech01,0,0,0,0,0,4.7,4.7,3.5,3.5,44,19,0,0,44,4.7,3.5,11
pireljo01,0,0,0,0,0,0.40000000000000024,0.40000000000000024,0.9000000000000001,0.9000000000000001,10,22,0,0,10,0.40000000000000024,0.9000000000000001,-2
piscost01,0,0,0,0,0,7.8,7.8,8.0,7.999999999999999,81,30,0,0,81,7.8,7.999999999999999,-3
plaweke01,0,0,0,0,0,3.0999999999999996,3.0999999999999996,2.5,2.5,33,13,0,0,33,3.0999999999999996,2.5,5
plouftr01,0,0,0,0,0,8.899999999999999,8.8,11.0,11.4,83,38,0,0,69,7.499999999999999,10.5,-32
polangr01,0,0,0,0,0,5.9,5.3,4.6,5.8999999999999995,69,26,0,0,59,4.9,4.7,4
polanjo01,1,0,0,0,0,9.0,8.7,12.100000000000001,12.2,88,47,1,1,87,8.9,12.299999999999999,-38
polloaj01,1,0,1,0,1,19.9,19.000000000000004,16.5,17.5,197,67,1,1,203,20.3,17.899999999999995,24
poseybu01,0,0,0,0,4,36.699999999999996,35.6,31.7,33.199999999999996,362,73,6,6,428,42.89999999999999,38.5,43
pradoma01,0,0,0,0,0,26.799999999999997,25.299999999999997,18.200000000000003,20.4,268,52,1,1,285,27.799999999999997,20.799999999999997,64
preslal01,0,0,0,0,0,1.5,0.7999999999999999,2.5,2.9999999999999996,18,15,0,0,10,0.5999999999999999,2.3999999999999995,-19
profaju01,0,0,0,0,0,3.7,3.7,6.3999999999999995,6.500000000000002,35,16,0,0,33,3.5,6.300000000000001,-33
puigya01,0,0,0,0,1,18.500000000000004,18.5,15.8,15.799999999999999,189,49,1,2,189,18.500000000000004,15.799999999999999,28
pujolal01,1,3,6,4,6,61.699999999999996,61.699999999999996,51.5,52.5,636,98,10,9,1010,99.5,85.19999999999999,141
quinnro01,0,0,0,0,0,1.2,1.2,0.7,0.7,13,7,0,0,13,1.2,0.7,4
raburry01,0,0,0,0,0,7.8999999999999995,4.6,6.5,9.600000000000001,79,23,0,0,39,3.3,6.0,-27
ramiral03,1,0,0,0,0,21.899999999999995,21.9,18.5,18.700000000000003,215,54,1,0,211,21.3,20.0,12
ramirha01,0,0,1,0,2,35.0,27.900000000000002,36.1,41.199999999999996,361,74,3,3,391,38.00000000000001,49.7,-112
ramirha02,0,0,0,0,0,0.0,0.0,0.8,0.8,3,4,0,0,3,0.0,0.8,-6
ramirjo01,0,1,0,0,1,27.9,27.599999999999998,26.5,26.5,274,73,2,4,287,29.2,27.5,13
ramoswi01,0,0,0,0,0,14.5,12.5,12.3,14.600000000000001,152,32,2,1,166,15.9,16.1,0
rasmuco01,0,0,0,0,0,18.8,17.4,15.399999999999999,15.399999999999999,186,47,0,0,200,20.200000000000003,15.899999999999999,41
realmjt01,0,0,0,0,0,21.400000000000002,21.4,20.8,20.8,224,49,2,1,224,21.400000000000002,20.900000000000002,9
reckean01,0,0,0,0,0,1.5,1.5,1.4,1.4,16,10,0,0,16,1.5,1.4,1
reddijo01,0,0,0,0,1,22.9,22.9,16.1,16.1,224,46,0,1,244,25.099999999999998,16.7,77
reimono01,0,0,0,0,0,3.8,3.0,3.7,4.1,42,27,0,0,32,2.7000000000000006,3.400000000000001,-5
rendoan01,0,0,1,1,1,32.0,32.0,27.9,28.599999999999998,328,76,1,4,338,32.8,29.7,34
renfrhu01,0,0,0,0,0,6.4,6.4,3.9999999999999996,3.9999999999999996,68,26,0,0,68,6.4,3.9999999999999996,26
rengilu01,0,0,0,0,0,0.19999999999999996,0.19999999999999996,0.39999999999999997,0.39999999999999997,1,9,0,0,1,0.19999999999999996,0.39999999999999997,-3
reverbe01,0,0,0,0,1,8.9,8.3,9.6,10.6,93,30,0,0,86,7.9,9.199999999999998,-9
reyesfr01,0,0,0,0,0,2.9000000000000004,2.9000000000000004,4.5,4.5,31,16,0,0,31,2.9000000000000004,4.5,-15
reyesjo01,1,0,2,0,1,29.4,26.6,28.599999999999998,32.5,298,62,4,5,391,37.800000000000004,45.199999999999996,-71
reyesvi01,0,0,0,0,0,0.19999999999999996,0.19999999999999996,0.3000000000000001,0.3000000000000001,2,13,0,0,2,0.19999999999999996,0.3000000000000001,-3
reynobr01,0,0,0,0,1,6.0,6.0,4.8,4.8,63,44,0,0,63,6.0,4.8,14
reynoma01,0,1,0,0,0,8.2,6.199999999999999,14.200000000000001,14.6,97,34,0,1,93,6.799999999999999,15.8,-81
rickajo01,0,0,0,0,0,1.4999999999999998,1.4999999999999998,0.4,0.4,15,7,0,0,15,1.4999999999999998,0.4,10
riddljt01,0,0,0,0,0,0.8,0.8,-0.20000000000000004,-0.20000000000000004,11,16,0,0,11,0.8,-0.20000000000000004,11
rileyau01,0,0,0,0,0,0.10000000000000009,0.10000000000000009,0.7000000000000001,0.7000000000000001,2,8,0,0,2,0.10000000000000009,0.7000000000000001,-6
riverre01,0,0,0,0,0,5.1,2.5,1.7,3.7,51,26,0,0,29,2.6,1.3000000000000003,12
rizzoan01,0,0,0,0,0,32.2,32.2,25.5,26.099999999999998,330,63,3,4,373,36.4,28.200000000000003,79
roberda10,0,0,0,0,0,1.7999999999999998,1.7999999999999998,2.8000000000000003,2.8000000000000003,17,27,0,0,17,1.7999999999999998,2.8000000000000003,-11
robincl01,0,0,0,0,0,-0.8,-0.8,0.7000000000000002,0.7000000000000002,-5,1,0,0,-5,-0.8,0.7000000000000002,-14
robinsh01,0,0,0,0,0,1.9000000000000001,1.5999999999999999,-0.9,-0.5,20,9,0,0,14,1.0999999999999999,-1.6,26
roblevi01,0,0,0,0,0,4.8,4.8,2.3000000000000003,2.3000000000000003,50,47,0,0,50,4.8,2.3000000000000003,26
rodrial01,2,4,7,3,3,64.30000000000001,57.699999999999996,56.3,62.0,681,114,14,15,1225,117.70000000000002,115.29999999999998,23
rodriro03,0,0,0,0,0,-2.2,-2.2,-0.2,-0.2,-23,-7,0,0,-23,-2.2,-0.2,-20
rodrise01,0,0,0,0,0,10.3,9.7,6.0,7.0,103,35,0,0,94,9.099999999999998,5.300000000000001,36
rojasmi02,0,0,0,0,0,9.4,8.299999999999999,6.8,6.8,100,24,0,0,99,9.200000000000001,6.299999999999999,29
rolliji01,0,0,2,0,0,32.699999999999996,30.9,23.5,26.900000000000002,339,64,3,5,500,47.6,43.900000000000006,43
rominan01,0,0,0,0,0,2.3,2.0999999999999996,1.6,1.6,23,7,0,0,9,0.8999999999999996,0.7999999999999997,-1
rominau01,0,0,0,0,0,1.2,0.4999999999999998,1.1999999999999997,1.3999999999999997,10,12,0,0,-5,-0.30000000000000004,0.5000000000000001,-11
rosalad01,0,0,0,0,0,5.4,4.8,2.7,3.5,53,24,0,0,39,3.6999999999999993,1.9,16
rosaram01,0,0,0,0,0,3.4,3.4,6.1000000000000005,6.1000000000000005,41,32,0,0,41,3.4,6.1000000000000005,-23
rosared01,0,0,0,0,0,12.299999999999999,12.3,11.3,11.3,118,41,0,2,118,12.299999999999999,11.3,5
rossda01,0,0,0,0,0,9.700000000000001,7.5,5.9,7.8,98,20,0,0,106,9.999999999999998,7.300000000000002,25
ruary01,0,0,0,0,0,-0.7,-0.7,-0.3999999999999999,-0.3999999999999999,-7,6,0,0,-7,-0.7,-0.3999999999999999,-3
rufda01,0,0,0,0,0,0.8,0.8,2.2,2.2,12,7,0,0,12,0.8,2.2,-13
ruggiju01,0,0,0,0,0,3.6,3.3,4.500000000000001,4.9,37,22,0,0,28,2.4000000000000004,4.1000000000000005,-15
ruizca01,0,0,0,0,1,21.1,18.9,15.8,17.0,209,44,1,3,228,22.6,18.499999999999996,39
ruizri01,0,0,0,0,0,1.1,1.1,0.39999999999999997,0.39999999999999997,11,8,0,0,11,1.1,0.39999999999999997,6
ruppca01,0,0,0,0,0,2.9000000000000004,2.9000000000000004,3.1,3.1,33,13,0,0,33,2.9000000000000004,3.1,-1
russead02,0,0,0,0,0,11.3,11.3,5.5,5.5,119,38,1,1,119,11.3,5.5,58
rutlejo01,0,0,0,0,0,-0.7999999999999998,-0.7999999999999998,2.6999999999999997,2.6999999999999997,-4,4,0,0,-4,-0.7999999999999998,2.6999999999999997,-32
ryanbr01,0,0,0,0,0,16.2,16.2,5.2,5.799999999999999,161,44,0,0,153,15.3,4.099999999999999,103
saladty01,0,0,0,0,0,2.4999999999999996,2.4999999999999996,-0.3,-0.3,26,18,0,0,26,2.4999999999999996,-0.3,28
saltaja01,0,0,0,0,0,7.000000000000001,6.7,9.3,10.299999999999999,73,27,0,0,63,5.8,9.999999999999998,-39
sanchca01,0,0,0,0,0,6.8999999999999995,6.8999999999999995,4.7,4.7,67,33,0,0,67,6.8999999999999995,4.7,18
sanchga02,0,0,0,0,0,11.299999999999999,11.299999999999999,11.399999999999999,11.399999999999999,110,40,2,1,110,11.299999999999999,11.399999999999999,-3
sanchhe01,0,0,0,0,0,-5.551115123125783e-17,0.0,0.7,0.7000000000000002,6,8,0,0,6,-5.551115123125783e-17,0.7000000000000002,-7
sandopa01,0,0,0,0,2,20.6,20.3,21.0,21.700000000000003,209,57,2,1,201,19.6,22.5,-26
sandsje01,0,0,0,0,0,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-5,4,0,0,-5,-0.6000000000000001,-0.6000000000000001,0
sanomi01,0,0,0,0,0,7.5,7.5,11.4,11.4,73,28,1,0,73,7.5,11.4,-41
santaan02,0,0,0,0,0,3.0,3.0,1.5,1.5,29,17,0,0,29,3.0,1.5,13
santaca01,0,0,0,0,0,26.3,22.2,24.5,27.3,257,44,1,2,325,32.9,34.300000000000004,-11
santada01,0,0,0,0,1,2.4,2.4,4.3,4.3,22,35,0,0,22,2.4,4.3,-22
santado01,0,0,0,0,0,3.4000000000000004,3.4000000000000004,6.7,6.7,37,28,0,0,37,3.4000000000000004,6.7,-34
sardilu01,0,0,0,0,0,-1.4,-1.4,-0.20000000000000015,-0.20000000000000015,-13,0,0,0,-13,-1.4,-0.20000000000000015,-12
saundmi01,0,0,0,0,0,7.8,7.7,9.3,9.700000000000003,75,25,1,0,61,6.2,7.8999999999999995,-18
schaflo01,0,0,0,0,0,-0.0999999999999999,-0.0999999999999999,-0.7000000000000001,-0.7000000000000001,3,5,0,0,3,-0.0999999999999999,-0.7000000000000001,5
schebsc01,0,0,0,0,0,2.4,2.4,2.5,2.5,30,14,0,0,30,2.4,2.5,0
schoojo01,0,0,0,0,0,18.2,18.2,12.9,12.999999999999998,178,65,1,1,167,17.000000000000004,12.199999999999998,42
schwaky01,0,0,0,0,0,6.000000000000001,6.0,7.3,7.3,68,27,0,0,68,6.000000000000001,7.3,-10
seageco01,0,0,0,0,0,18.300000000000004,18.3,19.3,19.299999999999997,191,55,2,2,191,18.300000000000004,19.299999999999997,-7
seageky01,0,0,0,0,0,31.9,30.200000000000003,26.2,27.299999999999997,307,65,1,2,347,36.1,31.799999999999997,36
segurje01,2,0,0,0,1,21.799999999999997,21.2,20.1,20.700000000000003,223,66,2,1,243,23.599999999999998,22.0,15
semiema01,1,0,1,0,0,22.0,21.700000000000003,21.1,21.1,215,87,0,0,225,23.099999999999998,22.1,5
senzeni01,0,0,0,0,0,-0.5,-0.5,0.19999999999999998,0.19999999999999998,-1,3,0,0,-1,-0.5,0.19999999999999998,-5
severpe01,0,0,0,0,0,1.5,1.5,1.5999999999999999,1.5999999999999999,18,11,0,0,18,1.5,1.5999999999999999,-1
shawtr01,0,0,0,0,0,9.8,9.8,8.4,8.399999999999999,104,46,0,0,104,9.8,8.399999999999999,16
shuckja01,0,0,0,0,0,-1.7,-1.7,-0.7,-0.7,-11,9,0,0,-11,-1.7,-0.7,-10
sierrmo01,0,0,0,0,0,-0.7999999999999998,-0.7999999999999998,-0.29999999999999977,-0.29999999999999977,-5,8,0,0,-5,-0.7999999999999998,-0.29999999999999977,-4
simmoan01,0,0,0,0,0,33.8,33.800000000000004,14.7,14.799999999999999,328,78,0,3,352,36.3,16.2,185
slateau01,0,0,0,0,0,1.7999999999999998,1.7999999999999998,2.3,2.3,23,10,0,0,23,1.7999999999999998,2.3,-3
smithdo02,0,0,0,0,0,0.8,0.8,2.2,2.2,14,20,0,1,14,0.8,2.2,-12
smithdw02,0,0,0,0,0,-0.7,-0.7,0.8000000000000002,0.8000000000000002,-8,1,0,0,-8,-0.7,0.8000000000000002,-16
smithke04,0,0,0,0,0,1.0,1.0,2.6,2.6,8,4,0,0,8,1.0,2.6,-17
smithma05,0,0,0,0,0,5.3,5.3,5.000000000000001,5.000000000000001,50,33,0,0,50,5.3,5.000000000000001,-1
smithse01,0,0,0,0,0,10.999999999999998,10.8,11.1,12.299999999999999,112,34,0,0,119,11.6,13.799999999999999,-22
smoakju01,0,0,0,0,0,8.799999999999999,7.3,8.9,10.200000000000001,87,30,1,0,69,6.8999999999999995,9.1,-24
smolija01,0,0,0,0,0,2.7755575615628914e-16,2.7755575615628914e-16,0.4999999999999999,0.4999999999999999,-1,10,0,0,-1,2.7755575615628914e-16,0.4999999999999999,-4
snidetr01,0,0,0,0,0,5.1,3.8,2.6,3.3000000000000003,52,20,0,0,48,4.4,2.8000000000000003,15
sogarer01,0,0,0,0,0,8.7,7.3,5.1000000000000005,6.300000000000001,86,31,0,0,77,7.6000000000000005,4.8999999999999995,25
solakni01,0,0,0,0,0,0.3999999999999999,0.3999999999999999,2.4000000000000004,2.4000000000000004,4,8,0,0,4,0.3999999999999999,2.4000000000000004,-20
solando01,0,0,0,0,0,3.9000000000000004,3.0,4.2,4.8999999999999995,47,16,0,0,42,3.4,4.5,-10
solarya01,0,0,0,0,0,6.8999999999999995,6.8999999999999995,8.099999999999998,8.099999999999998,72,29,0,0,72,6.8999999999999995,8.099999999999998,-11
solerjo01,0,1,0,1,0,4.9,3.9,7.500000000000001,8.400000000000002,51,34,0,1,39,3.6999999999999997,7.4,-39
sotoge01,0,0,0,0,0,12.1,10.7,11.7,12.7,121,35,1,1,125,12.1,13.499999999999998,-14
