Player.Name,Period.Name,Position.Name,Total.Player.Load,Player.Load.Per.Minute,Maximum.Heart.Rate,Minimum.Heart.Rate,Avg.Heart.Rate,Date
34,Session,M,457.09259,3.58177,157,0,105.87256,9/11/2019
4,Session,M,530.89496,4.16553,186,0,132.07002,9/11/2019
100,Session,D,289.29776,2.26162,217,0,100.43817,9/11/2019
71,Session,GK,327.92804,2.57536,184,0,136.60563,9/11/2019
23,Session,GK,367.12149,2.86553,178,0,135.67485,9/11/2019
18,Session,D,476.62512,3.72461,155,0,148.00937,9/11/2019
21,Session,D,535.60681,4.1992,216,0,142.30134,9/11/2019
43,Session,M,571.23035,4.47032,221,0,133.07091,9/11/2019
91,Session,F,411.72705,3.23177,205,0,138.86105,9/11/2019
52,Session,D,543.75323,4.94098,213,0,146.45593,9/11/2019
12,AutoCreatedPeriod,D,557.96161,4.36306,210,0,139.90304,9/11/2019
9,AutoCreatedPeriod,F,468.64508,3.68674,221,0,150.92843,9/11/2019
89,AutoCreatedPeriod,GK,405.1618,3.16533,183,0,137.17583,9/11/2019
63,AutoCreatedPeriod,F,430.67914,3.37259,175,0,129.02424,9/11/2019
15,AutoCreatedPeriod,D,578.20581,4.53022,184,0,127.11453,9/11/2019
44,AutoCreatedPeriod,D,510.38153,3.99204,224,0,134.55395,9/11/2019
35,AutoCreatedPeriod,F,486.68649,3.82516,0,0,0,9/11/2019
95,AutoCreatedPeriod,D,505.56561,3.96264,216,0,124.44412,9/11/2019
39,AutoCreatedPeriod,D,491.3161,3.85397,122,0,110.86077,9/11/2019
49,AutoCreatedPeriod,F,420.55844,3.29377,205,0,140.99679,9/11/2019
66,AutoCreatedPeriod,M,473.66324,3.70581,194,0,128.95557,9/11/2019
86,AutoCreatedPeriod,M,462.90201,3.63679,207,0,156.38275,9/11/2019
62,AutoCreatedPeriod,F,453.01019,3.98953,218,0,137.72822,9/11/2019
98,AutoCreatedPeriod,GK,16.32588,0.68828,0,0,0,9/11/2019
10,AutoCreatedPeriod,D,466.69977,4.26991,225,0,144.86616,9/11/2019
97,AutoCreatedPeriod,F,442.28769,3.47438,138,0,94.45327,9/11/2019
48,AutoCreatedPeriod,M,243.96289,1.91444,0,0,0,9/11/2019
34,AutoCreatedPeriod,M,457.09259,3.58177,157,0,105.87256,9/11/2019
4,AutoCreatedPeriod,M,530.89496,4.16553,186,0,132.07002,9/11/2019
100,AutoCreatedPeriod,D,289.29776,2.26162,217,0,100.43817,9/11/2019
71,AutoCreatedPeriod,GK,327.92804,2.57536,184,0,136.60563,9/11/2019
23,AutoCreatedPeriod,GK,367.12149,2.86553,178,0,135.67485,9/11/2019
18,AutoCreatedPeriod,D,476.62512,3.72461,155,0,148.00937,9/11/2019
21,AutoCreatedPeriod,D,535.60681,4.1992,216,0,142.30134,9/11/2019
43,AutoCreatedPeriod,M,571.23035,4.47032,221,0,133.07091,9/11/2019
91,AutoCreatedPeriod,F,411.72705,3.23177,205,0,138.86105,9/11/2019
52,AutoCreatedPeriod,D,543.75323,4.94098,213,0,146.45593,9/11/2019
12,Session,D,307.0953,5.42891,186,78,131.71746,9/12/2019
9,Session,F,365.44532,6.46044,0,0,0,9/12/2019
89,Session,GK,267.04086,4.51083,192,0,137.89209,9/12/2019
63,Session,F,243.76917,4.30941,154,77,118.00044,9/12/2019
15,Session,D,328.3939,5.80543,205,0,120.91035,9/12/2019
44,Session,D,355.74527,6.28896,111,0,110.93448,9/12/2019
35,Session,F,341.96986,6.04543,0,0,0,9/12/2019
39,Session,D,301.88437,5.33679,0,0,0,9/12/2019
49,Session,F,298.21927,5.272,195,75,142.61107,9/12/2019
66,Session,M,300.11302,5.30547,205,0,128.97037,9/12/2019
86,Session,M,353.02956,6.24095,190,96,146.31801,9/12/2019
62,Session,F,329.1126,5.81814,197,0,138.35934,9/12/2019
10,Session,D,310.23056,5.48434,202,0,138.4319,9/12/2019
97,Session,F,263.55537,4.6592,0,0,0,9/12/2019
34,Session,M,301.97213,5.33834,176,0,106.07556,9/12/2019
4,Session,M,313.25791,5.53785,185,0,137.91629,9/12/2019
100,Session,D,288.00099,5.09136,203,0,120.42083,9/12/2019
71,Session,GK,239.63783,4.04794,178,73,138.86782,9/12/2019
23,Session,GK,242.61876,4.09829,189,0,129.58335,9/12/2019
18,Session,D,264.71976,4.67978,194,82,130.80261,9/12/2019
21,Session,D,339.35294,5.99917,198,0,129.68691,9/12/2019
43,Session,M,337.07845,5.95896,208,0,135.90062,9/12/2019
91,Session,F,300.14248,5.306,196,85,138.40508,9/12/2019
52,Session,D,334.29448,5.90974,202,0,137.81274,9/12/2019
89,GK,GK,267.04086,4.51083,192,0,137.89209,9/12/2019
71,GK,GK,239.63783,4.04794,178,73,138.86782,9/12/2019
23,GK,GK,242.61876,4.09829,189,0,129.58335,9/12/2019
12,warmup,D,84.77808,6.92066,154,78,123.40925,9/12/2019
9,warmup,F,98.66981,8.05468,0,0,0,9/12/2019
63,warmup,F,80.72835,6.59007,152,80,120.71067,9/12/2019
15,warmup,D,98.15045,8.01228,205,79,113.6649,9/12/2019
44,warmup,D,100.47345,8.20191,0,0,0,9/12/2019
35,warmup,F,99.67342,8.13661,0,0,0,9/12/2019
39,warmup,D,87.08107,7.10866,0,0,0,9/12/2019
49,warmup,F,85.12726,6.94916,195,75,138.58327,9/12/2019
66,warmup,M,82.14828,6.70598,205,0,134.61163,9/12/2019
86,warmup,M,96.09918,7.84483,183,101,135.61537,9/12/2019
62,warmup,F,92.90299,7.58392,0,0,0,9/12/2019
10,warmup,D,89.92249,7.34061,195,79,130.33528,9/12/2019
97,warmup,F,70.83823,5.78271,0,0,0,9/12/2019
34,warmup,M,87.37127,7.13235,176,0,110.8728,9/12/2019
4,warmup,M,86.36874,7.05051,185,0,131.02007,9/12/2019
100,warmup,D,81.21659,6.62993,183,57,117.70995,9/12/2019
18,warmup,D,78.03675,6.37035,145,82,117.3703,9/12/2019
21,warmup,D,94.7591,7.73544,198,0,127.85225,9/12/2019
43,warmup,M,97.07767,7.92471,208,0,137.47944,9/12/2019
91,warmup,F,79.67273,6.5039,196,85,135.82245,9/12/2019
52,warmup,D,91.98801,7.50923,177,83,134.71071,9/12/2019
12,Passing,D,63.27981,4.93089,168,83,133.02364,9/12/2019
9,Passing,F,90.85873,7.0799,0,0,0,9/12/2019
63,Passing,F,60.23308,4.69349,147,91,124.93312,9/12/2019
15,Passing,D,80.96256,6.30877,164,76,125.85725,9/12/2019
44,Passing,D,94.9448,7.3983,0,0,0,9/12/2019
35,Passing,F,70.22784,5.4723,0,0,0,9/12/2019
39,Passing,D,71.80788,5.59542,0,0,0,9/12/2019
49,Passing,F,69.92871,5.44899,186,109,148.77299,9/12/2019
66,Passing,M,63.4088,4.94095,181,0,125.90079,9/12/2019
86,Passing,M,72.75657,5.66934,172,96,148.42863,9/12/2019
62,Passing,F,76.87771,5.99047,0,0,0,9/12/2019
10,Passing,D,72.80123,5.67282,183,95,140,9/12/2019
97,Passing,F,65.83829,5.13026,0,0,0,9/12/2019
34,Passing,M,59.82787,4.66191,154,0,104.20055,9/12/2019
4,Passing,M,68.15814,5.31102,156,101,136.27169,9/12/2019
100,Passing,D,71.51382,5.57251,188,0,124.78136,9/12/2019
18,Passing,D,66.5631,5.18673,194,106,140.8332,9/12/2019
21,Passing,D,78.54937,6.12073,174,84,128.57247,9/12/2019
43,Passing,M,84.60494,6.59259,205,0,144.05294,9/12/2019
91,Passing,F,74.39954,5.79737,178,109,144.18207,9/12/2019
52,Passing,D,77.81688,6.06365,202,111,150.94558,9/12/2019
12,Over the river,D,83.80661,6.46323,177,90,140.73441,9/12/2019
9,Over the river,F,86.56855,6.67624,0,0,0,9/12/2019
63,Over the river,F,52.77546,4.07009,150,81,120.08978,9/12/2019
15,Over the river,D,64.8605,5.0021,175,90,125.22277,9/12/2019
44,Over the river,D,67.07845,5.17315,0,0,0,9/12/2019
35,Over the river,F,97.43636,7.51437,0,0,0,9/12/2019
39,Over the river,D,62.2065,4.79742,0,0,0,9/12/2019
49,Over the river,F,73.49769,5.6682,186,103,150.99846,9/12/2019
66,Over the river,M,80.96475,6.24407,195,81,137.44211,9/12/2019
86,Over the river,M,84.65633,6.52877,190,106,157.09319,9/12/2019
62,Over the river,F,72.9576,5.62655,186,0,126.45945,9/12/2019
10,Over the river,D,70.0658,5.40353,198,104,145.88549,9/12/2019
97,Over the river,F,58.70156,4.52711,0,0,0,9/12/2019
34,Over the river,M,70.1335,5.40875,149,70,108.02871,9/12/2019
4,Over the river,M,66.70599,5.14442,175,98,142.4919,9/12/2019
100,Over the river,D,60.22581,4.64466,203,0,123.08166,9/12/2019
18,Over the river,D,62.32631,4.80666,171,110,139.12524,9/12/2019
21,Over the river,D,93.55473,7.21502,171,103,139.21997,9/12/2019
43,Over the river,M,66.36604,5.1182,198,0,136.07396,9/12/2019
91,Over the river,F,69.93475,5.39343,195,108,141.88965,9/12/2019
52,Over the river,D,93.38557,7.20197,180,0,141.72561,9/12/2019
12,Finishing,D,75.2308,4.06287,186,88,129.99784,9/12/2019
9,Finishing,F,89.34824,4.82529,0,0,0,9/12/2019
63,Finishing,F,50.03228,2.70201,154,77,109.94455,9/12/2019
15,Finishing,D,84.42038,4.55916,179,0,119.25106,9/12/2019
44,Finishing,D,93.24857,5.03593,111,0,110.93448,9/12/2019
35,Finishing,F,74.63223,4.03054,0,0,0,9/12/2019
39,Finishing,D,80.78893,4.36304,0,0,0,9/12/2019
49,Finishing,F,69.66561,3.76232,184,100,135.13393,9/12/2019
66,Finishing,M,73.59119,3.97432,180,0,121.47156,9/12/2019
86,Finishing,M,99.51747,5.37448,186,100,144.4022,9/12/2019
62,Finishing,F,86.3743,4.66468,197,0,141.45857,9/12/2019
10,Finishing,D,77.44103,4.18223,202,0,137.48525,9/12/2019
97,Finishing,F,68.17729,3.68194,0,0,0,9/12/2019
34,Finishing,M,84.6395,4.57099,158,64,102.83662,9/12/2019
4,Finishing,M,92.02505,4.96985,180,95,140.30566,9/12/2019
100,Finishing,D,75.04476,4.05282,202,0,117.33086,9/12/2019
18,Finishing,D,57.79361,3.12117,157,100,126.90154,9/12/2019
21,Finishing,D,72.48974,3.91484,178,92,124.71701,9/12/2019
43,Finishing,M,89.0298,4.80809,203,0,129.04518,9/12/2019
91,Finishing,F,76.13547,4.11173,192,100,133.68188,9/12/2019
52,Finishing,D,71.10402,3.84,180,101,128.05185,9/12/2019
12,Session,D,288.28824,5.34692,203,0,130.85087,9/13/2019
9,Session,F,307.00311,5.69403,208,0,149.3906,9/13/2019
89,Session,GK,574.965,3.69198,202,0,156.48645,9/13/2019
63,Session,F,604.98567,6.95928,199,93,151.26991,9/13/2019
15,Session,D,293.5278,5.4441,202,0,127.72768,9/13/2019
44,Session,D,1535.34729,9.85882,225,0,164.31834,9/13/2019
35,Session,F,935.61629,8.58689,159,0,126.78967,9/13/2019
39,Session,D,975.81454,7.34918,159,0,156.56501,9/13/2019
49,Session,F,693.97191,7.24536,152,0,118.12549,9/13/2019
66,Session,M,945.79828,7.84016,229,0,163.92143,9/13/2019
86,Session,M,527.99144,7.42173,202,0,157.37466,9/13/2019
62,Session,F,1504.89975,9.66331,213,0,155.69328,9/13/2019
10,Session,D,692.12209,7.61489,215,0,139.35212,9/13/2019
97,Session,F,240.6498,4.46337,125,0,117.78828,9/13/2019
34,Session,M,258.23892,4.78959,180,58,109.64253,9/13/2019
4,Session,M,1226.80859,8.86929,202,0,163.2106,9/13/2019
100,Session,D,1212.685,7.78693,221,0,152.27311,9/13/2019
71,Session,GK,218.82498,4.05858,183,71,141.38536,9/13/2019
23,Session,GK,203.30569,3.77074,100,0,97.59921,9/13/2019
18,Session,D,1119.18279,7.41816,133,0,119.77203,9/13/2019
21,Session,D,1456.76221,9.35421,225,0,167.62229,9/13/2019
43,Session,M,1649.17551,11.38274,219,0,164.28843,9/13/2019
91,Session,F,252.54565,4.684,205,85,136.77551,9/13/2019
52,Session,D,291.76501,5.41141,183,82,135.59288,9/13/2019
12,warmup,D,288.28824,5.34692,203,0,130.85087,9/13/2019
9,warmup,F,307.00311,5.69403,208,0,149.3906,9/13/2019
89,warmup,GK,215.71207,4.00084,202,0,163.35837,9/13/2019
63,warmup,F,236.69328,4.38998,180,93,131.88485,9/13/2019
15,warmup,D,293.5278,5.4441,202,0,127.72768,9/13/2019
44,warmup,D,339.68652,6.30021,213,0,149.4394,9/13/2019
35,warmup,F,298.91086,5.54394,108,0,101.73369,9/13/2019
39,warmup,D,273.56384,5.07383,134,0,114.13011,9/13/2019
49,warmup,F,241.81465,4.48497,152,0,127.76799,9/13/2019
66,warmup,M,266.31329,4.93935,213,0,142.14083,9/13/2019
86,warmup,M,328.36111,6.09016,202,0,147.88289,9/13/2019
62,warmup,F,270.05887,5.00882,210,0,131.16484,9/13/2019
10,warmup,D,271.94009,5.04371,199,0,108.10715,9/13/2019
97,warmup,F,240.6498,4.46337,125,0,117.78828,9/13/2019
34,warmup,M,258.23892,4.78959,180,58,109.64253,9/13/2019
4,warmup,M,309.01056,5.73126,180,89,145.02025,9/13/2019
100,warmup,D,303.65353,5.6319,200,0,130.85686,9/13/2019
71,warmup,GK,218.82498,4.05858,183,71,141.38536,9/13/2019
23,warmup,GK,203.30569,3.77074,100,0,97.59921,9/13/2019
18,warmup,D,225.15157,4.17592,133,0,117.39368,9/13/2019
21,warmup,D,367.29681,6.81231,208,105,152.93561,9/13/2019
43,warmup,M,413.47769,7.66883,202,0,144.74952,9/13/2019
91,warmup,F,252.54565,4.684,205,85,136.77551,9/13/2019
52,warmup,D,291.76501,5.41141,183,82,135.59288,9/13/2019
89,1st half,GK,186.25694,3.6272,180,0,151.61797,9/13/2019
63,1st half,F,368.29239,11.15514,199,102,182.92917,9/13/2019
44,1st half,D,628.04871,12.23074,225,0,171.04322,9/13/2019
35,1st half,F,190.06487,13.57235,0,0,0,9/13/2019
39,1st half,D,262.75327,9.2534,0,0,0,9/13/2019
49,1st half,F,205.55869,11.3294,88,88,88,9/13/2019
66,1st half,M,375.32623,9.7915,202,0,176.59673,9/13/2019
62,1st half,F,669.38129,13.03566,211,0,168.81377,9/13/2019
10,1st half,D,309.7475,11.81904,215,0,179.20801,9/13/2019
4,1st half,M,583.05457,11.35452,200,0,174.74897,9/13/2019
100,1st half,D,498.67062,9.71121,207,0,167.52984,9/13/2019
18,1st half,D,510.49713,9.94152,120,0,120,9/13/2019
21,1st half,D,573.71198,11.17258,217,0,174.96545,9/13/2019
43,1st half,M,684.48883,13.67282,219,0,175.70759,9/13/2019
89,2nd half,GK,172.99599,3.42793,180,107,153.97902,9/13/2019
44,2nd half,D,567.61206,11.24727,221,0,170.64737,9/13/2019
35,2nd half,F,446.64056,10.88354,159,159,159,9/13/2019
39,2nd half,D,439.49744,8.70867,159,159,159,9/13/2019
49,2nd half,F,246.59857,10.39579,135,0,122.57454,9/13/2019
66,2nd half,M,304.15875,10.71491,229,0,180.00499,9/13/2019
86,2nd half,M,199.63033,11.58979,202,144,184.15549,9/13/2019
62,2nd half,F,565.45959,11.20462,213,0,170.31616,9/13/2019
10,2nd half,D,110.43449,10.25723,213,0,167.63474,9/13/2019
4,2nd half,M,334.74347,10.12707,202,0,175.14297,9/13/2019
100,2nd half,D,410.36084,8.13132,221,0,159.55779,9/13/2019
18,2nd half,D,383.53409,8.4101,120,120,120,9/13/2019
21,2nd half,D,515.75342,10.21968,225,0,175.84807,9/13/2019
43,2nd half,M,551.20898,13.47529,215,0,176.31489,9/13/2019
12,Session,D,401.99488,6.96322,213,0,158.73994,9/16/2019
9,Session,F,462.32808,8.00829,219,0,170.95024,9/16/2019
89,Session,GK,219.84663,3.80646,186,0,150.88196,9/16/2019
15,Session,D,418.1999,7.24392,217,66,136.20354,9/16/2019
44,Session,D,4.49242,0.08879,0,0,0,9/16/2019
35,Session,F,464.97253,8.0541,0,0,0,9/16/2019
95,Session,D,453.11351,7.84868,224,0,153.23639,9/16/2019
39,Session,D,375.77061,6.50897,114,0,114,9/16/2019
49,Session,F,330.69329,5.72816,227,112,158.96819,9/16/2019
66,Session,M,301.19497,5.95284,195,0,143.35187,9/16/2019
86,Session,M,339.33506,6.70665,202,99,160.75776,9/16/2019
62,Session,F,223.37694,7.91719,194,0,133.7987,9/16/2019
10,Session,D,396.1051,6.8612,193,95,148.59199,9/16/2019
97,Session,F,333.43002,5.77556,108,0,105.60856,9/16/2019
48,Session,M,282.5492,7.99324,213,0,166.43463,9/16/2019
34,Session,M,376.9938,6.53016,0,0,0,9/16/2019
4,Session,M,381.04413,6.60032,199,101,162.64143,9/16/2019
100,Session,D,39.66329,5.50191,192,0,142.55664,9/16/2019
71,Session,GK,174.48549,3.02107,178,93,136.90113,9/16/2019
23,Session,GK,164.97113,2.85634,0,0,0,9/16/2019
18,Session,D,266.39711,5.26509,186,113,155.23987,9/16/2019
43,Session,M,226.27454,8.01989,189,0,139.58191,9/16/2019
91,Session,F,315.33132,5.46206,198,0,156.16562,9/16/2019
12,Warm Up ,D,48.11006,6.67361,201,0,143.45769,9/16/2019
9,Warm Up ,F,59.81299,8.29699,206,0,168.96921,9/16/2019
15,Warm Up ,D,45.8561,6.36095,193,66,117.97341,9/16/2019
44,Warm Up ,D,0.64218,0.08908,0,0,0,9/16/2019
35,Warm Up ,F,52.74168,7.31609,0,0,0,9/16/2019
95,Warm Up ,D,54.7562,7.59553,191,0,139.65981,9/16/2019
39,Warm Up ,D,45.20963,6.27128,0,0,0,9/16/2019
49,Warm Up ,F,42.14304,5.84589,201,127,157.72092,9/16/2019
66,Warm Up ,M,41.56812,5.76614,172,95,131.03399,9/16/2019
86,Warm Up ,M,47.10529,6.53423,178,115,146.09665,9/16/2019
10,Warm Up ,D,48.92702,6.78694,186,103,135.85711,9/16/2019
97,Warm Up ,F,40.40043,5.60417,91,91,91,9/16/2019
34,Warm Up ,M,48.38625,6.71192,0,0,0,9/16/2019
4,Warm Up ,M,42.22264,5.85693,192,117,151.10659,9/16/2019
100,Warm Up ,D,39.66329,5.50191,192,0,142.55664,9/16/2019
18,Warm Up ,D,40.22494,5.57982,172,114,145.68023,9/16/2019
91,Warm Up ,F,40.38737,5.60235,189,123,150.02497,9/16/2019
89,Goalies,GK,219.84663,3.80646,186,0,150.88196,9/16/2019
71,Goalies,GK,174.48549,3.02107,178,93,136.90113,9/16/2019
23,Goalies,GK,164.97113,2.85634,0,0,0,9/16/2019
12,Juggle Ladder,D,100.56868,6.62784,206,0,163.8671,9/16/2019
9,Juggle Ladder,F,125.60231,8.27765,217,0,168.40614,9/16/2019
15,Juggle Ladder,D,70.52578,4.64791,168,68,123.33996,9/16/2019
44,Juggle Ladder,D,1.34472,0.08862,0,0,0,9/16/2019
35,Juggle Ladder,F,99.84005,6.57982,0,0,0,9/16/2019
95,Juggle Ladder,D,100.41875,6.61796,212,88,157.89005,9/16/2019
39,Juggle Ladder,D,63.8423,4.20744,0,0,0,9/16/2019
49,Juggle Ladder,F,55.94827,3.6872,180,117,150.43486,9/16/2019
66,Juggle Ladder,M,80.52515,5.3069,180,90,146.81184,9/16/2019
86,Juggle Ladder,M,77.1137,5.08207,186,99,158.17476,9/16/2019
10,Juggle Ladder,D,63.48231,4.18372,176,95,136.11248,9/16/2019
97,Juggle Ladder,F,68.20298,4.49483,108,0,106.98356,9/16/2019
34,Juggle Ladder,M,63.63782,4.19396,0,0,0,9/16/2019
4,Juggle Ladder,M,77.81185,5.12808,189,126,164.55393,9/16/2019
18,Juggle Ladder,D,65.90216,4.34319,180,136,156.76977,9/16/2019
91,Juggle Ladder,F,58.69888,3.86847,183,125,152.54613,9/16/2019
12,6v2 Rondo,D,27.28179,4.43126,184,131,156.3706,9/16/2019
9,6v2 Rondo,F,35.09034,5.69957,202,0,170.23754,9/16/2019
15,6v2 Rondo,D,23.90809,3.88329,165,95,123.88224,9/16/2019
44,6v2 Rondo,D,0.54717,0.08887,0,0,0,9/16/2019
35,6v2 Rondo,F,32.22341,5.23391,0,0,0,9/16/2019
95,6v2 Rondo,D,27.44605,4.45794,205,94,146.06199,9/16/2019
39,6v2 Rondo,D,24.83891,4.03447,114,0,114,9/16/2019
49,6v2 Rondo,F,18.42577,2.99282,183,119,147.69626,9/16/2019
66,6v2 Rondo,M,21.80972,3.54246,173,103,136.81538,9/16/2019
86,6v2 Rondo,M,35.42025,5.75315,195,136,166.94505,9/16/2019
62,6v2 Rondo,F,30.84501,5.01002,194,0,146.50869,9/16/2019
10,6v2 Rondo,D,21.39113,3.47447,163,97,128.72658,9/16/2019
97,6v2 Rondo,F,20.44932,3.32149,108,108,108,9/16/2019
48,6v2 Rondo,M,26.73174,4.34192,188,0,154.62152,9/16/2019
34,6v2 Rondo,M,22.1079,3.59089,0,0,0,9/16/2019
4,6v2 Rondo,M,21.56091,3.50204,180,126,156.47861,9/16/2019
18,6v2 Rondo,D,16.57434,2.6921,170,131,149.02084,9/16/2019
43,6v2 Rondo,M,25.52415,4.14577,179,98,126.11668,9/16/2019
91,6v2 Rondo,F,20.50001,3.32973,171,126,148.52626,9/16/2019
12,7v7 Scrimmage/Fitness,D,154.20148,6.99089,213,118,159.20204,9/16/2019
9,7v7 Scrimmage/Fitness,F,176.37047,7.99594,219,0,171.08729,9/16/2019
15,7v7 Scrimmage/Fitness,D,203.21313,9.21288,210,67,143.3058,9/16/2019
44,7v7 Scrimmage/Fitness,D,1.95834,0.08878,0,0,0,9/16/2019
35,7v7 Scrimmage/Fitness,F,199.7852,9.05747,0,0,0,9/16/2019
95,7v7 Scrimmage/Fitness,D,188.69339,8.55461,224,0,149.93592,9/16/2019
39,7v7 Scrimmage/Fitness,D,175.47527,7.95536,114,0,114,9/16/2019
49,7v7 Scrimmage/Fitness,F,151.1855,6.85415,227,112,161.85893,9/16/2019
66,7v7 Scrimmage/Fitness,M,157.29198,7.131,195,0,146.82917,9/16/2019
86,7v7 Scrimmage/Fitness,M,179.69582,8.1467,202,102,165.59864,9/16/2019
62,7v7 Scrimmage/Fitness,F,192.53194,8.72864,192,0,130.86571,9/16/2019
10,7v7 Scrimmage/Fitness,D,193.20351,8.75908,193,102,160.72172,9/16/2019
97,7v7 Scrimmage/Fitness,F,150.58417,6.82689,108,108,108,9/16/2019
48,7v7 Scrimmage/Fitness,M,177.89896,8.06524,213,109,166.96471,9/16/2019
34,7v7 Scrimmage/Fitness,M,167.41814,7.59008,0,0,0,9/16/2019
4,7v7 Scrimmage/Fitness,M,168.12523,7.62213,199,101,165.3317,9/16/2019
18,7v7 Scrimmage/Fitness,D,143.69568,6.51459,186,113,159.04722,9/16/2019
43,7v7 Scrimmage/Fitness,M,200.7504,9.10123,189,0,143.36533,9/16/2019
91,7v7 Scrimmage/Fitness,F,144.41696,6.5473,198,0,158.6546,9/16/2019
12,7v7 Round 2,D,71.83288,10.06862,206,125,163.85841,9/16/2019
9,7v7 Round 2,F,65.45197,9.17422,207,0,178.444,9/16/2019
15,7v7 Round 2,D,74.69679,10.47005,217,134,170.66121,9/16/2019
35,7v7 Round 2,F,80.38219,11.26695,0,0,0,9/16/2019
95,7v7 Round 2,D,81.79912,11.46556,220,0,173.15309,9/16/2019
39,7v7 Round 2,D,66.40451,9.30774,0,0,0,9/16/2019
49,7v7 Round 2,F,62.99071,8.82924,199,136,179.16468,9/16/2019
10,7v7 Round 2,D,69.10114,9.68572,190,139,167.6384,9/16/2019
97,7v7 Round 2,F,53.79312,7.54003,108,108,108,9/16/2019
48,7v7 Round 2,M,77.9185,10.92162,193,133,171.82411,9/16/2019
34,7v7 Round 2,M,75.4437,10.57474,0,0,0,9/16/2019
4,7v7 Round 2,M,71.32349,9.99722,195,125,167.22944,9/16/2019
91,7v7 Round 2,F,51.32809,7.19452,183,136,168.96893,9/16/2019
12,Session,D,350.3234,4.90764,215,0,137.52627,9/17/2019
9,Session,F,428.84978,6.0077,186,80,148.72282,9/17/2019
89,Session,GK,219.0138,3.00225,177,75,124.88444,9/17/2019
15,Session,D,475.50101,6.66123,209,49,133.01826,9/17/2019
44,Session,D,439.3757,6.15517,213,0,145.46882,9/17/2019
35,Session,F,385.1392,5.39537,126,0,126,9/17/2019
95,Session,D,428.35689,6.0008,192,52,115.84691,9/17/2019
39,Session,D,335.78122,4.70392,0,0,0,9/17/2019
49,Session,F,362.34996,5.07611,198,70,143.13091,9/17/2019
66,Session,M,398.47016,5.58212,206,0,142.08347,9/17/2019
86,Session,M,440.28945,6.16796,199,0,150.72943,9/17/2019
62,Session,F,481.65584,6.74746,208,0,133.35283,9/17/2019
10,Session,D,352.91448,4.94393,205,0,129.18516,9/17/2019
97,Session,F,367.51897,5.14853,0,0,0,9/17/2019
48,Session,M,442.71738,6.20197,213,0,161.8173,9/17/2019
34,Session,M,351.03812,4.91766,196,0,120.06419,9/17/2019
4,Session,M,368.7739,5.16611,189,88,146.87887,9/17/2019
100,Session,D,376.58264,5.2755,217,0,138.7714,9/17/2019
71,Session,GK,177.43493,2.43228,62,62,62,9/17/2019
23,Session,GK,185.7774,2.54664,45,45,45,9/17/2019
18,Session,D,319.58242,4.47699,0,0,0,9/17/2019
21,Session,D,462.88706,6.48453,216,0,154.85422,9/17/2019
43,Session,M,539.71843,7.56085,209,0,143.14157,9/17/2019
91,Session,F,261.91541,4.56829,218,0,143.50047,9/17/2019
52,Session,D,482.61539,6.7609,199,95,160.94417,9/17/2019
89,GK,GK,156.93942,3.94485,177,80,135.69326,9/17/2019
71,GK,GK,149.04478,3.74641,62,62,62,9/17/2019
23,GK,GK,153.81369,3.86628,45,45,45,9/17/2019
12,dynamic warmup,D,158.72231,7.74255,215,0,156.1402,9/17/2019
9,dynamic warmup,F,154.54779,7.53892,186,80,151.28236,9/17/2019
15,dynamic warmup,D,162.56943,7.93022,186,49,126.927,9/17/2019
44,dynamic warmup,D,165.48914,8.07271,209,0,153.19858,9/17/2019
35,dynamic warmup,F,167.61394,8.17629,0,0,0,9/17/2019
95,dynamic warmup,D,158.95265,7.75379,192,52,127.40317,9/17/2019
39,dynamic warmup,D,162.58282,7.93087,0,0,0,9/17/2019
49,dynamic warmup,F,138.97198,6.77912,192,70,147.70978,9/17/2019
66,dynamic warmup,M,125.80513,6.13684,206,0,146.4475,9/17/2019
86,dynamic warmup,M,167.39384,8.16555,181,0,149.618,9/17/2019
62,dynamic warmup,F,164.70328,8.03431,192,0,141.72234,9/17/2019
10,dynamic warmup,D,151.16573,7.37394,189,71,131.8226,9/17/2019
97,dynamic warmup,F,125.88721,6.14084,0,0,0,9/17/2019
48,dynamic warmup,M,149.05756,7.2711,206,0,154.14732,9/17/2019
34,dynamic warmup,M,158.7182,7.74241,196,0,130.4397,9/17/2019
4,dynamic warmup,M,144.66914,7.05703,172,94,144.18431,9/17/2019
100,dynamic warmup,D,148.84872,7.26091,217,0,144.43943,9/17/2019
18,dynamic warmup,D,130.80875,6.38091,0,0,0,9/17/2019
21,dynamic warmup,D,163.62961,7.98193,214,0,158.66585,9/17/2019
43,dynamic warmup,M,179.28246,8.74549,179,94,142.22286,9/17/2019
91,dynamic warmup,F,149.97267,7.31574,218,0,154.63603,9/17/2019
52,dynamic warmup,D,169.87582,8.28663,196,95,154.97276,9/17/2019
12,Defensive Box,D,88.58931,5.00034,200,0,138.32917,9/17/2019
9,Defensive Box,F,96.17159,5.42831,183,118,152.29473,9/17/2019
15,Defensive Box,D,91.91245,5.18791,198,82,128.9031,9/17/2019
44,Defensive Box,D,91.87548,5.18582,200,0,139.58461,9/17/2019
35,Defensive Box,F,79.43682,4.48373,126,0,126,9/17/2019
95,Defensive Box,D,84.97414,4.79628,154,61,106.01421,9/17/2019
39,Defensive Box,D,77.36638,4.36687,0,0,0,9/17/2019
49,Defensive Box,F,67.91018,3.83312,183,108,140.18476,9/17/2019
